sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,acc,RT,block,problem_size,timing
sj28,21,female,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,1,753,8,large,ok
sj28,21,female,7,6,42,42,-1,0,product,neutral,NA,neutral,0,NA,8,large,ok
sj28,21,female,8,6,41,48,41,0,unrelated,identity,NA,identity,1,577,8,large,ok
sj28,21,female,8,8,64,64,72,1,product,neighbour,inconsistent,neigh_inc,1,787,8,large,ok
sj28,21,female,3,8,27,24,27,1,neighbour,identity,NA,identity,1,1140,8,small,ok
sj28,21,female,7,8,62,56,-1,1,unrelated,neutral,NA,neutral,1,588,8,large,ok
sj28,21,female,3,6,15,18,15,0,neighbour,identity,NA,identity,1,820,8,small,ok
sj28,21,female,6,6,41,36,41,0,unrelated,identity,NA,identity,1,493,8,large,ok
sj28,21,female,5,3,12,15,-1,1,neighbour,neutral,NA,neutral,1,559,8,small,ok
sj28,21,female,3,5,15,15,15,1,product,identity,NA,identity,1,805,8,small,ok
sj28,21,female,6,3,18,18,14,0,product,unrelated,consistent,unrel_con,1,785,8,small,ok
sj28,21,female,8,6,48,48,42,0,product,neighbour,consistent,neigh_con,0,1681,8,large,ok
sj28,21,female,4,3,17,12,17,1,unrelated,identity,NA,identity,1,510,8,small,ok
sj28,21,female,4,5,20,20,-1,0,product,neutral,NA,neutral,1,524,8,small,ok
sj28,21,female,8,8,56,64,56,1,neighbour,identity,NA,identity,1,656,8,large,ok
sj28,21,female,3,4,12,12,9,1,product,neighbour,inconsistent,neigh_inc,1,418,8,small,ok
sj28,21,female,7,8,56,56,-1,1,product,neutral,NA,neutral,1,676,8,large,ok
sj28,21,female,6,3,14,18,-1,0,unrelated,neutral,NA,neutral,1,739,8,small,ok
sj28,21,female,6,5,23,30,-1,0,unrelated,neutral,NA,neutral,1,795,8,small,ok
sj29,25,female,8,5,40,40,35,0,product,neighbour,inconsistent,neigh_inc,1,1576,1,large,ok
sj29,25,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,1,1026,1,small,ok
sj29,25,female,3,5,18,15,-1,1,neighbour,neutral,NA,neutral,1,1859,1,small,ok
sj29,25,female,7,3,21,21,23,0,product,unrelated,consistent,unrel_con,1,1371,1,small,ok
sj29,25,female,6,3,22,18,22,0,unrelated,identity,NA,identity,1,1533,1,small,ok
sj29,25,female,8,7,62,56,-1,1,unrelated,neutral,NA,neutral,1,1440,1,large,ok
sj29,25,female,8,7,63,56,63,1,neighbour,identity,NA,identity,0,NA,1,large,ok
sj29,25,female,5,8,40,40,37,0,product,unrelated,inconsistent,unrel_inc,1,1054,1,large,ok
sj29,25,female,6,5,30,30,25,0,product,neighbour,inconsistent,neigh_inc,1,1216,1,small,ok
sj29,25,female,6,5,23,30,23,0,unrelated,identity,NA,identity,1,1139,1,small,ok
sj29,25,female,3,3,11,9,11,1,unrelated,identity,NA,identity,1,955,1,small,ok
sj29,25,female,4,3,12,12,-1,1,product,neutral,NA,neutral,1,1073,1,small,ok
sj29,25,female,7,6,42,42,47,0,product,unrelated,consistent,unrel_con,0,NA,1,large,ok
sj29,25,female,7,7,42,49,-1,0,neighbour,neutral,NA,neutral,1,1778,1,large,ok
sj29,25,female,4,7,28,28,-1,0,product,neutral,NA,neutral,1,836,1,small,ok
sj29,25,female,4,8,32,32,36,0,product,neighbour,consistent,neigh_con,0,NA,1,large,ok
sj29,25,female,7,3,19,21,19,0,unrelated,identity,NA,identity,1,1012,1,small,ok
sj29,25,female,4,6,20,24,20,1,neighbour,identity,NA,identity,1,1550,1,small,ok
sj29,25,female,7,4,24,28,24,0,neighbour,identity,NA,identity,1,1197,1,small,ok
sj29,25,female,3,8,21,24,-1,1,neighbour,neutral,NA,neutral,1,1987,1,small,ok
sj29,25,female,4,3,12,12,7,1,product,unrelated,inconsistent,unrel_inc,0,NA,1,small,ok
sj29,25,female,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,1,1222,1,small,ok
sj29,25,female,3,8,22,24,-1,1,unrelated,neutral,NA,neutral,1,862,1,small,ok
sj29,25,female,6,4,24,24,-1,1,product,neutral,NA,neutral,1,878,1,small,ok
sj29,25,female,7,8,63,56,63,1,neighbour,identity,NA,identity,1,1525,1,large,ok
sj29,25,female,7,3,21,21,24,0,product,neighbour,consistent,neigh_con,1,801,1,small,ok
sj29,25,female,8,8,71,64,-1,1,unrelated,neutral,NA,neutral,1,1229,1,large,ok
sj29,25,female,8,7,56,56,-1,1,product,neutral,NA,neutral,1,1003,1,large,ok
sj29,25,female,4,3,12,12,12,1,product,identity,NA,identity,1,991,1,small,ok
sj29,25,female,5,8,40,40,-1,0,product,neutral,NA,neutral,1,814,1,large,ok
sj29,25,female,8,3,26,24,-1,1,unrelated,neutral,NA,neutral,1,816,1,small,ok
sj29,25,female,5,7,30,35,-1,0,neighbour,neutral,NA,neutral,1,770,1,large,ok
sj29,25,female,8,4,28,32,28,0,neighbour,identity,NA,identity,1,924,1,large,ok
sj29,25,female,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,1,577,1,small,ok
sj29,25,female,8,5,40,40,45,0,product,neighbour,consistent,neigh_con,1,819,1,large,ok
sj29,25,female,4,7,24,28,24,0,neighbour,identity,NA,identity,1,588,1,small,ok
sj29,25,female,4,5,23,20,-1,0,unrelated,neutral,NA,neutral,1,563,1,small,ok
sj29,25,female,3,8,26,24,26,1,unrelated,identity,NA,identity,1,944,1,small,ok
sj29,25,female,6,5,25,30,25,0,neighbour,identity,NA,identity,1,1552,1,small,ok
sj29,25,female,4,4,20,16,-1,0,neighbour,neutral,NA,neutral,1,1310,1,small,ok
sj29,25,female,8,3,24,24,26,1,product,unrelated,consistent,unrel_con,1,956,1,small,ok
sj29,25,female,7,7,49,49,55,0,product,unrelated,inconsistent,unrel_inc,1,1059,1,large,ok
sj29,25,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,1,571,1,large,ok
sj29,25,female,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,1,477,1,small,ok
sj29,25,female,7,4,31,28,-1,0,unrelated,neutral,NA,neutral,1,547,1,small,ok
sj29,25,female,8,4,36,32,-1,0,neighbour,neutral,NA,neutral,0,964,1,large,ok
sj29,25,female,4,7,32,28,-1,0,neighbour,neutral,NA,neutral,0,NA,1,small,ok
sj29,25,female,7,5,35,35,-1,0,product,neutral,NA,neutral,1,594,1,large,ok
sj29,25,female,6,8,48,48,41,0,product,unrelated,consistent,unrel_con,0,NA,1,large,ok
sj29,25,female,3,5,15,15,12,1,product,neighbour,consistent,neigh_con,1,835,1,small,ok
sj29,25,female,3,4,12,12,15,1,product,neighbour,consistent,neigh_con,1,353,1,small,ok
sj29,25,female,3,4,12,12,-1,1,product,neutral,NA,neutral,1,447,1,small,ok
sj29,25,female,7,7,49,49,-1,0,product,neutral,NA,neutral,1,483,1,large,ok
sj29,25,female,8,6,53,48,-1,0,unrelated,neutral,NA,neutral,1,1088,1,large,ok
sj29,25,female,4,4,16,16,16,0,product,identity,NA,identity,1,404,1,small,ok
sj29,25,female,8,8,72,64,72,1,neighbour,identity,NA,identity,1,992,1,large,ok
sj29,25,female,8,6,48,48,-1,0,product,neutral,NA,neutral,1,863,1,large,ok
sj29,25,female,5,6,35,30,35,0,neighbour,identity,NA,identity,1,975,1,small,ok
sj29,25,female,7,7,55,49,-1,0,unrelated,neutral,NA,neutral,1,913,1,large,ok
sj29,25,female,6,3,15,18,-1,0,neighbour,neutral,NA,neutral,1,1471,1,small,ok
sj29,25,female,4,3,17,12,17,1,unrelated,identity,NA,identity,1,957,1,small,ok
sj29,25,female,6,8,41,48,-1,0,unrelated,neutral,NA,neutral,1,1412,1,large,ok
sj29,25,female,6,3,14,18,-1,0,unrelated,neutral,NA,neutral,1,702,1,small,ok
sj29,25,female,5,5,22,25,22,0,unrelated,identity,NA,identity,1,558,1,small,ok
sj29,25,female,4,7,31,28,31,0,unrelated,identity,NA,identity,1,532,1,small,ok
sj29,25,female,3,4,7,12,-1,1,unrelated,neutral,NA,neutral,1,830,1,small,ok
sj29,25,female,8,5,40,40,40,0,product,identity,NA,identity,1,717,1,large,ok
sj29,25,female,7,8,56,56,47,1,product,unrelated,inconsistent,unrel_inc,1,931,1,large,ok
sj29,25,female,4,7,28,28,31,0,product,unrelated,inconsistent,unrel_inc,1,605,1,small,ok
sj29,25,female,4,4,16,16,-1,0,product,neutral,NA,neutral,1,530,1,small,ok
sj29,25,female,3,5,15,15,-1,1,product,neutral,NA,neutral,1,1084,1,small,ok
sj29,25,female,6,5,30,30,34,0,product,unrelated,consistent,unrel_con,1,496,1,small,ok
sj29,25,female,4,6,28,24,-1,1,neighbour,neutral,NA,neutral,1,1749,2,small,ok
sj29,25,female,4,3,9,12,9,1,neighbour,identity,NA,identity,1,780,2,small,ok
sj29,25,female,4,5,20,20,-1,0,product,neutral,NA,neutral,1,860,2,small,ok
sj29,25,female,4,6,28,24,28,1,neighbour,identity,NA,identity,1,940,2,small,ok
sj29,25,female,5,3,15,15,18,1,product,neighbour,consistent,neigh_con,1,444,2,small,ok
sj29,25,female,3,7,18,21,18,0,neighbour,identity,NA,identity,1,673,2,small,ok
sj29,25,female,4,3,7,12,-1,1,unrelated,neutral,NA,neutral,1,527,2,small,ok
sj29,25,female,3,3,9,9,-1,1,product,neutral,NA,neutral,1,580,2,small,ok
sj29,25,female,4,5,24,20,24,0,neighbour,identity,NA,identity,1,555,2,small,ok
sj29,25,female,6,8,48,48,42,0,product,neighbour,consistent,neigh_con,1,1473,2,large,ok
sj29,25,female,3,4,12,12,12,1,product,identity,NA,identity,0,1248,2,small,ok
sj29,25,female,7,4,28,28,31,0,product,unrelated,inconsistent,unrel_inc,1,442,2,small,ok
sj29,25,female,8,8,64,64,64,1,product,identity,NA,identity,1,478,2,large,ok
sj29,25,female,3,3,9,9,12,1,product,neighbour,inconsistent,neigh_inc,1,469,2,small,ok
sj29,25,female,6,7,48,42,-1,0,neighbour,neutral,NA,neutral,1,1035,2,large,ok
sj29,25,female,4,5,16,20,-1,0,neighbour,neutral,NA,neutral,1,1105,2,small,ok
sj29,25,female,8,3,24,24,22,1,product,unrelated,consistent,unrel_con,1,561,2,small,ok
sj29,25,female,4,3,12,12,-1,1,product,neutral,NA,neutral,1,445,2,small,ok
sj29,25,female,7,3,24,21,24,0,neighbour,identity,NA,identity,1,690,2,small,ok
sj29,25,female,5,7,35,35,31,0,product,unrelated,consistent,unrel_con,1,1004,2,large,ok
sj29,25,female,3,8,24,24,27,1,product,neighbour,consistent,neigh_con,1,1120,2,small,ok
sj29,25,female,7,7,49,49,49,0,product,identity,NA,identity,1,541,2,large,ok
sj29,25,female,6,5,30,30,-1,0,product,neutral,NA,neutral,1,1165,2,small,ok
sj29,25,female,6,6,36,36,36,0,product,identity,NA,identity,1,737,2,large,ok
sj29,25,female,7,8,49,56,-1,1,neighbour,neutral,NA,neutral,1,772,2,large,ok
sj29,25,female,4,3,17,12,-1,1,unrelated,neutral,NA,neutral,1,974,2,small,ok
sj29,25,female,5,7,41,35,41,0,unrelated,identity,NA,identity,1,656,2,large,ok
sj29,25,female,6,3,18,18,-1,0,product,neutral,NA,neutral,1,898,2,small,ok
sj29,25,female,7,7,42,49,42,0,neighbour,identity,NA,identity,1,1028,2,large,ok
sj29,25,female,5,6,30,30,30,0,product,identity,NA,identity,1,1044,2,small,ok
sj29,25,female,5,3,15,15,-1,1,product,neutral,NA,neutral,1,801,2,small,ok
sj29,25,female,5,5,31,25,-1,0,unrelated,neutral,NA,neutral,1,621,2,small,ok
sj29,25,female,8,4,37,32,-1,0,unrelated,neutral,NA,neutral,1,621,2,large,ok
sj29,25,female,4,7,32,28,32,0,neighbour,identity,NA,identity,1,573,2,small,ok
sj29,25,female,8,7,56,56,56,1,product,identity,NA,identity,1,543,2,large,ok
sj29,25,female,6,7,47,42,47,0,unrelated,identity,NA,identity,1,656,2,large,ok
sj29,25,female,6,5,34,30,34,0,unrelated,identity,NA,identity,1,578,2,small,ok
sj29,25,female,6,3,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,980,2,small,ok
sj29,25,female,7,5,35,35,40,0,product,neighbour,inconsistent,neigh_inc,1,908,2,large,ok
sj29,25,female,4,7,28,28,28,0,product,identity,NA,identity,1,597,2,small,ok
sj29,25,female,6,7,36,42,-1,0,neighbour,neutral,NA,neutral,1,659,2,large,ok
sj29,25,female,8,7,47,56,47,1,unrelated,identity,NA,identity,1,507,2,large,ok
sj29,25,female,6,5,30,30,30,0,product,identity,NA,identity,1,452,2,small,ok
sj29,25,female,7,7,49,49,43,0,product,unrelated,consistent,unrel_con,1,430,2,large,ok
sj29,25,female,4,7,28,28,32,0,product,neighbour,inconsistent,neigh_inc,1,716,2,small,ok
sj29,25,female,4,8,37,32,37,0,unrelated,identity,NA,identity,1,594,2,large,ok
sj29,25,female,4,7,28,28,28,0,product,identity,NA,identity,1,528,2,small,ok
sj29,25,female,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,1,484,2,small,ok
sj29,25,female,6,7,37,42,-1,0,unrelated,neutral,NA,neutral,1,752,2,large,ok
sj29,25,female,5,7,35,35,35,0,product,identity,NA,identity,1,399,2,large,ok
sj29,25,female,6,4,24,24,22,1,product,unrelated,consistent,unrel_con,1,651,2,small,ok
sj29,25,female,3,5,15,15,15,1,product,identity,NA,identity,1,669,2,small,ok
sj29,25,female,7,3,18,21,18,0,neighbour,identity,NA,identity,1,699,2,small,ok
sj29,25,female,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,1,668,2,large,ok
sj29,25,female,6,5,23,30,-1,0,unrelated,neutral,NA,neutral,1,548,2,small,ok
sj29,25,female,7,6,37,42,-1,0,unrelated,neutral,NA,neutral,1,661,2,large,ok
sj29,25,female,4,5,20,20,24,0,product,neighbour,consistent,neigh_con,1,412,2,small,ok
sj29,25,female,6,7,42,42,-1,0,product,neutral,NA,neutral,1,623,2,large,ok
sj29,25,female,5,7,35,35,-1,0,product,neutral,NA,neutral,1,336,2,large,ok
sj29,25,female,6,4,24,24,24,1,product,identity,NA,identity,1,497,2,small,ok
sj29,25,female,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,1,723,2,small,ok
sj29,25,female,4,4,22,16,-1,0,unrelated,neutral,NA,neutral,1,559,2,small,ok
sj29,25,female,4,5,20,20,-1,0,product,neutral,NA,neutral,1,348,2,small,ok
sj29,25,female,3,5,15,15,-1,1,product,neutral,NA,neutral,1,628,2,small,ok
sj29,25,female,4,6,24,24,20,1,product,neighbour,consistent,neigh_con,1,804,2,small,ok
sj29,25,female,4,7,28,28,-1,0,product,neutral,NA,neutral,1,384,2,small,ok
sj29,25,female,3,6,18,18,15,0,product,neighbour,consistent,neigh_con,1,737,2,small,ok
sj29,25,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,1,531,2,small,ok
sj29,25,female,8,6,54,48,54,0,neighbour,identity,NA,identity,0,797,2,large,ok
sj29,25,female,8,3,27,24,-1,1,neighbour,neutral,NA,neutral,0,NA,2,small,ok
sj29,25,female,7,8,56,56,63,1,product,neighbour,inconsistent,neigh_inc,1,997,2,large,ok
sj29,25,female,5,4,17,20,-1,0,unrelated,neutral,NA,neutral,1,772,2,small,ok
sj29,25,female,6,6,36,36,-1,0,product,neutral,NA,neutral,1,663,3,large,ok
sj29,25,female,8,7,49,56,-1,1,neighbour,neutral,NA,neutral,1,1472,3,large,ok
sj29,25,female,4,8,36,32,36,0,neighbour,identity,NA,identity,0,575,3,large,ok
sj29,25,female,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,1,448,3,small,ok
sj29,25,female,6,3,14,18,14,0,unrelated,identity,NA,identity,1,724,3,small,ok
sj29,25,female,7,4,28,28,-1,0,product,neutral,NA,neutral,1,433,3,small,ok
sj29,25,female,7,6,36,42,-1,0,neighbour,neutral,NA,neutral,1,815,3,large,ok
sj29,25,female,4,7,31,28,-1,0,unrelated,neutral,NA,neutral,1,625,3,small,ok
sj29,25,female,4,6,24,24,24,1,product,identity,NA,identity,1,1185,3,small,ok
sj29,25,female,7,6,42,42,42,0,product,identity,NA,identity,1,1618,3,large,ok
sj29,25,female,6,7,36,42,36,0,neighbour,identity,NA,identity,0,1236,3,large,ok
sj29,25,female,8,3,27,24,27,1,neighbour,identity,NA,identity,0,1602,3,small,ok
sj29,25,female,3,4,7,12,7,1,unrelated,identity,NA,identity,0,846,3,small,ok
sj29,25,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,1,947,3,small,ok
sj29,25,female,7,4,28,28,28,0,product,identity,NA,identity,1,579,3,small,ok
sj29,25,female,3,4,12,12,9,1,product,neighbour,inconsistent,neigh_inc,1,485,3,small,ok
sj29,25,female,3,5,19,15,19,1,unrelated,identity,NA,identity,0,561,3,small,ok
sj29,25,female,3,5,13,15,-1,1,unrelated,neutral,NA,neutral,0,558,3,small,ok
sj29,25,female,8,5,40,40,44,0,product,unrelated,consistent,unrel_con,1,644,3,large,ok
sj29,25,female,6,4,28,24,-1,1,neighbour,neutral,NA,neutral,0,1664,3,small,ok
sj29,25,female,6,5,35,30,35,0,neighbour,identity,NA,identity,0,1168,3,small,ok
sj29,25,female,5,4,20,20,-1,0,product,neutral,NA,neutral,0,1803,3,small,ok
sj29,25,female,3,6,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,655,3,small,ok
sj29,25,female,4,5,20,20,20,0,product,identity,NA,identity,1,353,3,small,ok
sj29,25,female,5,6,30,30,-1,0,product,neutral,NA,neutral,1,1567,3,small,ok
sj29,25,female,7,3,18,21,-1,0,neighbour,neutral,NA,neutral,0,483,3,small,ok
sj29,25,female,3,6,22,18,-1,0,unrelated,neutral,NA,neutral,0,1584,3,small,ok
sj29,25,female,4,7,28,28,23,0,product,unrelated,consistent,unrel_con,1,496,3,small,ok
sj29,25,female,8,8,56,64,56,1,neighbour,identity,NA,identity,0,1794,3,large,ok
sj29,25,female,8,6,53,48,53,0,unrelated,identity,NA,identity,0,817,3,large,ok
sj29,25,female,5,4,17,20,17,0,unrelated,identity,NA,identity,0,547,3,small,ok
sj29,25,female,5,5,20,25,-1,0,neighbour,neutral,NA,neutral,0,979,3,small,ok
sj29,25,female,7,4,28,28,24,0,product,neighbour,consistent,neigh_con,1,709,3,small,ok
sj29,25,female,8,5,40,40,40,0,product,identity,NA,identity,1,812,3,large,ok
sj29,25,female,6,7,47,42,-1,0,unrelated,neutral,NA,neutral,0,622,3,large,ok
sj29,25,female,4,5,23,20,23,0,unrelated,identity,NA,identity,0,574,3,small,ok
sj29,25,female,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,0,1696,3,large,ok
sj29,25,female,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,0,706,3,large,ok
sj29,25,female,7,6,48,42,-1,0,neighbour,neutral,NA,neutral,0,515,3,large,ok
sj29,25,female,8,5,44,40,-1,0,unrelated,neutral,NA,neutral,0,529,3,large,ok
sj29,25,female,8,3,24,24,-1,1,product,neutral,NA,neutral,0,NA,3,small,ok
sj29,25,female,5,6,23,30,-1,0,unrelated,neutral,NA,neutral,0,1037,3,small,ok
sj29,25,female,7,8,47,56,-1,1,unrelated,neutral,NA,neutral,0,580,3,large,ok
sj29,25,female,3,3,9,9,11,1,product,unrelated,inconsistent,unrel_inc,1,412,3,small,ok
sj29,25,female,7,5,31,35,-1,0,unrelated,neutral,NA,neutral,0,510,3,large,ok
sj29,25,female,5,7,40,35,40,0,neighbour,identity,NA,identity,0,508,3,large,ok
sj29,25,female,5,5,31,25,31,0,unrelated,identity,NA,identity,0,453,3,small,ok
sj29,25,female,7,7,49,49,49,0,product,identity,NA,identity,1,399,3,large,ok
sj29,25,female,5,8,37,40,-1,0,unrelated,neutral,NA,neutral,0,1173,3,large,ok
sj29,25,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,1,607,3,large,ok
sj29,25,female,8,3,21,24,-1,1,neighbour,neutral,NA,neutral,0,612,3,small,ok
sj29,25,female,5,7,41,35,-1,0,unrelated,neutral,NA,neutral,0,462,3,large,ok
sj29,25,female,5,4,20,20,24,0,product,neighbour,consistent,neigh_con,1,542,3,small,ok
sj29,25,female,3,4,9,12,9,1,neighbour,identity,NA,identity,0,510,3,small,ok
sj29,25,female,6,6,41,36,41,0,unrelated,identity,NA,identity,0,508,3,large,ok
sj29,25,female,5,5,25,25,25,0,product,identity,NA,identity,1,485,3,small,ok
sj29,25,female,7,5,40,35,40,0,neighbour,identity,NA,identity,0,641,3,large,ok
sj29,25,female,8,8,57,64,57,1,unrelated,identity,NA,identity,0,541,3,large,ok
sj29,25,female,4,5,24,20,-1,0,neighbour,neutral,NA,neutral,0,653,3,small,ok
sj29,25,female,7,6,42,42,-1,0,product,neutral,NA,neutral,1,703,3,large,ok
sj29,25,female,8,3,26,24,26,1,unrelated,identity,NA,identity,0,656,3,small,ok
sj29,25,female,3,4,17,12,17,1,unrelated,identity,NA,identity,0,530,3,small,ok
sj29,25,female,3,6,18,18,14,0,product,unrelated,consistent,unrel_con,1,524,3,small,ok
sj29,25,female,7,8,56,56,56,1,product,identity,NA,identity,1,369,3,large,ok
sj29,25,female,6,7,37,42,37,0,unrelated,identity,NA,identity,0,458,3,large,ok
sj29,25,female,8,3,24,24,24,1,product,identity,NA,identity,1,1253,3,small,ok
sj29,25,female,3,6,14,18,-1,0,unrelated,neutral,NA,neutral,0,895,3,small,ok
sj29,25,female,5,4,24,20,24,0,neighbour,identity,NA,identity,0,593,3,small,ok
sj29,25,female,8,3,22,24,22,1,unrelated,identity,NA,identity,0,736,3,small,ok
sj29,25,female,7,3,21,21,21,0,product,identity,NA,identity,1,466,3,small,ok
sj29,25,female,7,5,35,35,35,0,product,identity,NA,identity,1,482,3,large,ok
sj29,25,female,5,6,35,30,-1,0,neighbour,neutral,NA,neutral,0,702,3,small,ok
sj29,25,female,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,1,961,4,large,ok
sj29,25,female,3,8,24,24,24,1,product,identity,NA,identity,1,1597,4,small,ok
sj29,25,female,5,5,25,25,25,0,product,identity,NA,identity,1,467,4,small,ok
sj29,25,female,7,6,47,42,-1,0,unrelated,neutral,NA,neutral,1,1156,4,large,ok
sj29,25,female,8,6,48,48,48,0,product,identity,NA,identity,1,1090,4,large,ok
sj29,25,female,7,3,24,21,-1,0,neighbour,neutral,NA,neutral,1,908,4,small,ok
sj29,25,female,8,8,64,64,57,1,product,unrelated,inconsistent,unrel_inc,0,1653,4,large,ok
sj29,25,female,5,4,23,20,23,0,unrelated,identity,NA,identity,1,431,4,small,ok
sj29,25,female,6,8,42,48,-1,0,neighbour,neutral,NA,neutral,1,1453,4,large,ok
sj29,25,female,8,4,32,32,29,0,product,unrelated,inconsistent,unrel_inc,0,NA,4,large,ok
sj29,25,female,4,7,23,28,-1,0,unrelated,neutral,NA,neutral,1,850,4,small,ok
sj29,25,female,6,4,29,24,-1,1,unrelated,neutral,NA,neutral,1,652,4,small,ok
sj29,25,female,8,4,32,32,32,0,product,identity,NA,identity,1,510,4,large,ok
sj29,25,female,5,7,35,35,30,0,product,neighbour,consistent,neigh_con,1,460,4,large,ok
sj29,25,female,8,7,56,56,47,1,product,unrelated,inconsistent,unrel_inc,1,1276,4,large,ok
sj29,25,female,3,8,24,24,24,1,product,identity,NA,identity,1,819,4,small,ok
sj29,25,female,8,5,45,40,45,0,neighbour,identity,NA,identity,0,773,4,large,ok
sj29,25,female,4,8,37,32,-1,0,unrelated,neutral,NA,neutral,1,815,4,large,ok
sj29,25,female,5,3,15,15,19,1,product,unrelated,consistent,unrel_con,1,513,4,small,ok
sj29,25,female,7,4,28,28,-1,0,product,neutral,NA,neutral,1,1088,4,small,ok
sj29,25,female,3,4,12,12,7,1,product,unrelated,inconsistent,unrel_inc,1,1028,4,small,ok
sj29,25,female,4,8,32,32,32,0,product,identity,NA,identity,1,564,4,large,ok
sj29,25,female,6,7,48,42,48,0,neighbour,identity,NA,identity,1,1489,4,large,ok
sj29,25,female,6,8,48,48,-1,0,product,neutral,NA,neutral,1,1035,4,large,ok
sj29,25,female,7,4,28,28,23,0,product,unrelated,consistent,unrel_con,1,497,4,small,ok
sj29,25,female,3,8,26,24,-1,1,unrelated,neutral,NA,neutral,1,627,4,small,ok
sj29,25,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,1,403,4,large,ok
sj29,25,female,4,3,9,12,-1,1,neighbour,neutral,NA,neutral,1,543,4,small,ok
sj29,25,female,5,5,20,25,20,0,neighbour,identity,NA,identity,1,464,4,small,ok
sj29,25,female,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,1,672,4,large,ok
sj29,25,female,8,6,48,48,41,0,product,unrelated,consistent,unrel_con,1,766,4,large,ok
sj29,25,female,8,7,62,56,62,1,unrelated,identity,NA,identity,0,NA,4,large,ok
sj29,25,female,4,6,24,24,-1,1,product,neutral,NA,neutral,1,821,4,small,ok
sj29,25,female,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,1,397,4,large,ok
sj29,25,female,3,4,12,12,-1,1,product,neutral,NA,neutral,1,883,4,small,ok
sj29,25,female,3,6,18,18,-1,0,product,neutral,NA,neutral,0,1760,4,small,ok
sj29,25,female,3,7,21,21,19,0,product,unrelated,inconsistent,unrel_inc,1,699,4,small,ok
sj29,25,female,6,3,18,18,-1,0,product,neutral,NA,neutral,1,700,4,small,ok
sj29,25,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,1,796,4,large,ok
sj29,25,female,6,5,30,30,23,0,product,unrelated,inconsistent,unrel_inc,1,770,4,small,ok
sj29,25,female,6,4,22,24,22,1,unrelated,identity,NA,identity,1,749,4,small,ok
sj29,25,female,3,5,15,15,19,1,product,unrelated,consistent,unrel_con,1,427,4,small,ok
sj29,25,female,5,7,31,35,-1,0,unrelated,neutral,NA,neutral,1,547,4,large,ok
sj29,25,female,8,8,72,64,-1,1,neighbour,neutral,NA,neutral,1,595,4,large,ok
sj29,25,female,5,8,40,40,-1,0,product,neutral,NA,neutral,0,658,4,large,ok
sj29,25,female,7,8,56,56,56,1,product,identity,NA,identity,0,772,4,large,ok
sj29,25,female,6,6,42,36,42,0,neighbour,identity,NA,identity,0,1246,4,large,ok
sj29,25,female,4,5,16,20,16,0,neighbour,identity,NA,identity,0,NA,4,small,ok
sj29,25,female,3,8,24,24,-1,1,product,neutral,NA,neutral,1,804,4,small,ok
sj29,25,female,6,4,24,24,-1,1,product,neutral,NA,neutral,1,657,4,small,ok
sj29,25,female,3,6,18,18,-1,0,product,neutral,NA,neutral,1,611,4,small,ok
sj29,25,female,5,4,20,20,20,0,product,identity,NA,identity,1,717,4,small,ok
sj29,25,female,7,6,37,42,37,0,unrelated,identity,NA,identity,1,675,4,large,ok
sj29,25,female,3,6,15,18,-1,0,neighbour,neutral,NA,neutral,1,1410,4,small,ok
sj29,25,female,7,6,48,42,48,0,neighbour,identity,NA,identity,1,1452,4,large,ok
sj29,25,female,4,3,12,12,12,1,product,identity,NA,identity,1,398,4,small,ok
sj29,25,female,7,8,56,56,-1,1,product,neutral,NA,neutral,1,1093,4,large,ok
sj29,25,female,3,3,6,9,6,1,neighbour,identity,NA,identity,1,1071,4,small,ok
sj29,25,female,8,3,24,24,24,1,product,identity,NA,identity,1,525,4,small,ok
sj29,25,female,3,5,13,15,13,1,unrelated,identity,NA,identity,1,465,4,small,ok
sj29,25,female,7,3,21,21,-1,0,product,neutral,NA,neutral,1,866,4,small,ok
sj29,25,female,8,6,41,48,41,0,unrelated,identity,NA,identity,1,1345,4,large,ok
sj29,25,female,3,4,17,12,-1,1,unrelated,neutral,NA,neutral,1,578,4,small,ok
