sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,SOA,acc,RT,block,problem_size,timing
sj17,19,female,4,7,26,28,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,1434,9,small,ok
sj17,19,female,6,5,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,472,9,small,ok
sj17,19,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_120,1,373,9,large,ok
sj17,19,female,3,7,23,21,21,0,unrelated,product,NA,NA,SOA_170,1,536,9,small,ok
sj17,19,female,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,634,9,large,ok
sj17,19,female,5,6,22,30,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,568,9,small,ok
sj17,19,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,428,9,large,ok
sj17,19,female,7,6,48,42,42,0,neighbour,product,NA,NA,SOA_070,1,716,9,large,ok
sj17,19,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_070,1,395,9,small,ok
sj17,19,female,7,5,40,35,-1,0,neighbour,neutral,NA,neutral,SOA_170,0,745,9,large,ok
sj17,19,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,SOA_070,1,425,9,large,ok
sj17,19,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_120,1,361,9,small,ok
sj17,19,female,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,1653,9,large,ok
sj17,19,female,4,4,23,16,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,439,9,small,ok
sj17,19,female,6,6,42,36,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,1139,9,large,ok
sj17,19,female,4,4,23,16,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,772,9,small,ok
sj17,19,female,8,5,33,40,40,0,unrelated,product,NA,NA,SOA_070,1,390,9,large,ok
sj17,19,female,6,5,22,30,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,644,9,small,ok
sj17,19,female,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,840,9,large,ok
sj17,19,female,6,8,48,48,42,0,product,neighbour,consistent,neigh_con,SOA_170,1,516,9,large,ok
sj17,19,female,7,4,26,28,28,0,unrelated,product,NA,NA,SOA_170,1,618,9,small,ok
sj17,19,female,3,5,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_070,1,499,9,small,ok
sj17,19,female,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,1245,9,small,ok
sj17,19,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_120,1,329,9,small,ok
sj17,19,female,5,4,20,20,17,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,483,9,small,ok
sj17,19,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_170,1,456,9,small,ok
sj17,19,female,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_070,1,489,9,large,ok
sj17,19,female,7,6,42,42,47,0,product,unrelated,consistent,unrel_con,SOA_070,1,1828,9,large,ok
sj17,19,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_170,1,460,9,small,ok
sj17,19,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,452,9,large,ok
sj17,19,female,5,8,40,40,32,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,694,9,large,ok
sj17,19,female,4,5,17,20,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,568,9,small,ok
sj17,19,female,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_120,1,467,9,small,ok
sj17,19,female,7,6,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_120,1,491,9,large,ok
sj17,19,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,389,9,large,ok
sj17,19,female,5,3,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_170,1,339,9,small,ok
sj17,19,female,5,5,25,25,-1,0,product,neutral,NA,neutral,SOA_170,0,483,9,small,ok
sj17,19,female,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_170,1,535,9,small,ok
sj17,19,female,4,7,24,28,28,0,neighbour,product,NA,NA,SOA_120,1,1417,9,small,ok
sj17,19,female,5,6,24,30,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,572,9,small,ok
sj17,19,female,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,454,9,large,ok
sj17,19,female,5,3,11,15,15,0,unrelated,product,NA,NA,SOA_170,1,504,9,small,ok
sj17,19,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_070,1,392,9,large,ok
sj17,19,female,8,4,36,32,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,967,9,large,ok
sj17,19,female,7,7,46,49,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,459,9,large,ok
sj17,19,female,5,8,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_170,1,445,9,large,ok
sj17,19,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,457,9,large,ok
sj17,19,female,6,5,30,30,-1,0,product,neutral,NA,neutral,SOA_170,1,683,9,small,ok
sj17,19,female,6,5,24,30,30,0,neighbour,product,NA,NA,SOA_120,1,487,9,small,ok
sj17,19,female,5,8,33,40,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,459,9,large,ok
sj17,19,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,435,9,large,ok
sj17,19,female,6,5,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_170,1,794,9,small,ok
sj17,19,female,5,8,33,40,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,488,9,large,ok
sj17,19,female,3,5,11,15,15,0,unrelated,product,NA,NA,SOA_070,1,412,9,small,ok
sj17,19,female,4,5,24,20,20,0,neighbour,product,NA,NA,SOA_120,1,550,9,small,ok
sj17,19,female,5,7,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,1141,9,large,ok
sj17,19,female,7,5,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_070,1,788,9,large,ok
sj17,19,female,8,4,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,1533,9,large,ok
sj17,19,female,5,3,15,15,20,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,823,9,small,ok
sj17,19,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,359,9,small,ok
sj17,19,female,6,9,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,515,9,large,ok
sj17,19,female,5,2,12,10,-1,1,filler_neighbour,neutral,NA,neutral,SOA_070,1,489,9,small,ok
sj17,19,female,6,7,37,42,42,0,unrelated,product,NA,NA,SOA_070,1,708,9,large,ok
sj17,19,female,6,7,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,788,10,large,ok
sj17,19,female,5,4,23,20,-1,0,unrelated,neutral,NA,neutral,SOA_170,0,460,10,small,ok
sj17,19,female,6,5,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,788,10,small,ok
sj17,19,female,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,813,10,large,ok
sj17,19,female,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,SOA_120,0,567,10,large,ok
sj17,19,female,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,731,10,large,ok
sj17,19,female,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,SOA_070,0,774,10,small,ok
sj17,19,female,5,6,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_070,1,791,10,small,ok
sj17,19,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,421,10,large,ok
sj17,19,female,5,8,40,40,-1,0,product,neutral,NA,neutral,SOA_170,1,438,10,large,ok
sj17,19,female,5,5,25,25,-1,0,product,neutral,NA,neutral,SOA_070,1,380,10,small,ok
sj17,19,female,4,5,23,20,-1,0,unrelated,neutral,NA,neutral,SOA_120,0,484,10,small,ok
sj17,19,female,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,SOA_170,0,504,10,large,ok
sj17,19,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_070,1,585,10,small,ok
sj17,19,female,6,7,42,42,-1,0,product,neutral,NA,neutral,SOA_120,1,872,10,large,ok
sj17,19,female,6,7,36,42,42,0,neighbour,product,NA,NA,SOA_170,0,519,10,large,ok
sj17,19,female,3,5,23,15,-1,0,unrelated,neutral,NA,neutral,SOA_170,0,429,10,small,ok
sj17,19,female,7,5,31,35,35,0,unrelated,product,NA,NA,SOA_120,0,429,10,large,ok
sj17,19,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,563,10,large,ok
sj17,19,female,7,3,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_120,1,631,10,small,ok
sj17,19,female,5,8,40,40,32,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,790,10,large,ok
sj17,19,female,5,8,33,40,-1,0,unrelated,neutral,NA,neutral,SOA_070,0,484,10,large,ok
sj17,19,female,4,8,28,32,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,952,10,large,ok
sj17,19,female,5,3,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_070,1,470,10,small,ok
sj17,19,female,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_070,1,356,10,small,ok
sj17,19,female,6,8,43,48,48,0,unrelated,product,NA,NA,SOA_170,0,490,10,large,ok
sj17,19,female,3,8,27,24,-1,1,filler_neighbour,neutral,NA,neutral,SOA_070,0,1109,10,small,ok
sj17,19,female,5,3,20,15,15,0,neighbour,product,NA,NA,SOA_120,0,483,10,small,ok
sj17,19,female,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,616,10,large,ok
sj17,19,female,4,5,20,20,-1,0,product,neutral,NA,neutral,SOA_070,1,393,10,small,ok
sj17,19,female,3,5,10,15,-1,0,neighbour,neutral,NA,neutral,SOA_120,0,519,10,small,ok
sj17,19,female,3,6,21,18,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,867,10,small,ok
sj17,19,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,636,10,large,ok
sj17,19,female,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_120,1,986,10,small,ok
sj17,19,female,7,6,37,42,42,0,unrelated,product,NA,NA,SOA_120,0,586,10,large,ok
sj17,19,female,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,970,10,large,ok
sj17,19,female,4,8,28,32,32,0,neighbour,product,NA,NA,SOA_070,0,740,10,large,ok
sj17,19,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,340,10,large,ok
sj17,19,female,5,7,40,35,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,853,10,large,ok
sj17,19,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_070,1,487,10,small,ok
sj17,19,female,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_120,1,1019,10,large,ok
sj17,19,female,6,5,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_170,1,771,10,small,ok
sj17,19,female,8,5,48,40,-1,0,neighbour,neutral,NA,neutral,SOA_120,0,1669,10,large,ok
sj17,19,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,531,10,large,ok
sj17,19,female,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_170,0,470,10,large,ok
sj17,19,female,3,6,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_070,1,404,10,small,ok
sj17,19,female,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_170,1,424,10,small,ok
sj17,19,female,7,3,21,21,-1,0,product,neutral,NA,neutral,SOA_120,1,696,10,small,ok
sj17,19,female,5,7,31,35,-1,0,unrelated,neutral,NA,neutral,SOA_070,0,538,10,large,ok
sj17,19,female,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,668,10,small,ok
sj17,19,female,3,6,18,18,-1,0,product,neutral,NA,neutral,SOA_170,1,413,10,small,ok
sj17,19,female,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_120,0,503,10,large,ok
sj17,19,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,SOA_170,1,391,10,large,ok
sj17,19,female,8,5,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_170,1,565,10,large,ok
sj17,19,female,5,3,11,15,-1,0,unrelated,neutral,NA,neutral,SOA_070,0,537,10,small,ok
sj17,19,female,8,4,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_070,1,812,10,large,ok
sj17,19,female,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,438,10,small,ok
sj17,19,female,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_070,1,524,10,small,ok
sj17,19,female,6,6,30,36,36,0,neighbour,product,NA,NA,SOA_070,0,424,10,large,ok
sj17,19,female,5,7,41,35,35,0,unrelated,product,NA,NA,SOA_120,0,456,10,large,ok
sj17,19,female,6,7,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,1082,10,large,ok
sj17,19,female,7,3,19,21,-1,0,unrelated,neutral,NA,neutral,SOA_070,0,503,10,small,ok
sj17,19,female,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,SOA_070,1,583,10,large,ok
sj17,19,female,8,5,32,40,-1,0,neighbour,neutral,NA,neutral,SOA_170,0,1223,10,large,ok
sj17,19,female,7,7,42,49,49,0,neighbour,product,NA,NA,SOA_120,0,407,10,large,ok
sj17,19,female,5,3,10,15,15,0,neighbour,product,NA,NA,SOA_120,0,427,10,small,ok
sj17,19,female,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_170,0,492,10,small,ok
sj17,19,female,5,5,34,25,25,0,unrelated,product,NA,NA,SOA_120,0,437,10,small,ok
sj17,19,female,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,444,10,small,ok
sj17,19,female,5,2,12,10,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,0,472,10,small,ok
sj17,19,female,8,3,24,24,-1,1,filler_product,neutral,NA,neutral,SOA_070,0,1078,10,small,ok
sj17,19,female,6,5,38,30,-1,0,unrelated,neutral,NA,neutral,SOA_120,0,620,10,small,ok
sj17,19,female,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_070,1,404,10,small,ok
sj17,19,female,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,SOA_120,0,473,10,large,ok
sj17,19,female,6,8,54,48,48,0,neighbour,product,NA,NA,SOA_120,0,519,10,large,ok
sj17,19,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_120,1,525,10,small,ok
sj17,19,female,5,7,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_170,1,457,10,large,ok
sj17,19,female,6,6,41,36,36,0,unrelated,product,NA,NA,SOA_120,0,459,10,large,ok
sj17,19,female,7,5,40,35,35,0,neighbour,product,NA,NA,SOA_170,0,483,10,large,ok
sj17,19,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,568,10,large,ok
sj17,19,female,5,8,33,40,40,0,unrelated,product,NA,NA,SOA_170,0,540,10,large,ok
sj17,19,female,3,5,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_120,1,500,10,small,ok
sj17,19,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_170,0,532,10,large,ok
sj17,19,female,3,7,18,21,21,0,neighbour,product,NA,NA,SOA_170,0,758,10,small,ok
sj17,19,female,6,7,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,700,10,large,ok
sj17,19,female,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_070,0,404,10,large,ok
sj17,19,female,6,3,18,18,21,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,473,10,small,ok
sj17,19,female,5,4,16,20,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,759,10,small,ok
sj17,19,female,3,5,15,15,-1,0,product,neutral,NA,neutral,SOA_070,1,499,10,small,ok
sj17,19,female,3,6,21,18,18,0,neighbour,product,NA,NA,SOA_120,0,1181,10,small,ok
sj17,19,female,6,5,36,30,30,0,neighbour,product,NA,NA,SOA_070,0,709,10,small,ok
sj17,19,female,3,7,19,21,21,0,unrelated,product,NA,NA,SOA_070,0,436,10,small,ok
sj17,19,female,4,4,13,16,16,0,unrelated,product,NA,NA,SOA_070,0,394,10,small,ok
sj18,35,female,7,7,46,49,49,0,unrelated,product,NA,NA,SOA_170,0,1189,1,large,ok
sj18,35,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_120,1,819,1,small,ok
sj18,35,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,525,1,small,ok
sj18,35,female,8,5,40,40,33,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,697,1,large,ok
sj18,35,female,4,5,24,20,20,0,neighbour,product,NA,NA,SOA_170,1,875,1,small,ok
sj18,35,female,8,6,43,48,48,0,unrelated,product,NA,NA,SOA_170,1,826,1,large,ok
sj18,35,female,4,5,23,20,20,0,unrelated,product,NA,NA,SOA_120,1,986,1,small,ok
sj18,35,female,5,4,17,20,20,0,unrelated,product,NA,NA,SOA_170,1,698,1,small,ok
sj18,35,female,4,4,20,16,16,0,neighbour,product,NA,NA,SOA_120,1,668,1,small,ok
sj18,35,female,7,5,41,35,35,0,unrelated,product,NA,NA,SOA_170,1,764,1,large,ok
sj18,35,female,6,8,43,48,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,920,1,large,ok
sj18,35,female,6,5,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_170,1,773,1,small,ok
sj18,35,female,6,3,18,18,23,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,663,1,small,ok
sj18,35,female,5,5,30,25,25,0,neighbour,product,NA,NA,SOA_070,1,775,1,small,ok
sj18,35,female,8,4,29,32,32,0,unrelated,product,NA,NA,SOA_170,1,697,1,large,ok
sj18,35,female,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,892,1,large,ok
sj18,35,female,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_170,0,966,1,large,ok
sj18,35,female,6,6,42,36,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,1162,1,large,ok
sj18,35,female,8,3,27,24,-1,1,filler_neighbour,neutral,NA,neutral,SOA_120,1,886,1,small,ok
sj18,35,female,6,5,30,30,-1,0,product,neutral,NA,neutral,SOA_070,1,650,1,small,ok
sj18,35,female,6,8,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,772,1,large,ok
sj18,35,female,7,3,21,21,18,0,product,neighbour,inconsistent,neigh_inc,SOA_120,0,NA,1,small,ok
sj18,35,female,6,3,18,18,23,0,product,unrelated,inconsistent,unrel_inc,SOA_120,0,817,1,small,ok
sj18,35,female,5,8,48,40,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,651,1,large,ok
sj18,35,female,3,5,23,15,15,0,unrelated,product,NA,NA,SOA_170,1,757,1,small,ok
sj18,35,female,5,7,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_170,1,699,1,large,ok
sj18,35,female,7,6,36,42,42,0,neighbour,product,NA,NA,SOA_120,1,724,1,large,ok
sj18,35,female,5,8,40,40,48,0,product,neighbour,consistent,neigh_con,SOA_120,1,920,1,large,ok
sj18,35,female,8,6,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,932,1,large,ok
sj18,35,female,3,6,18,18,-1,0,product,neutral,NA,neutral,SOA_120,1,1222,1,small,ok
sj18,35,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_070,0,1398,1,small,ok
sj18,35,female,5,8,32,40,40,0,neighbour,product,NA,NA,SOA_170,1,1148,1,large,ok
sj18,35,female,7,6,37,42,42,0,unrelated,product,NA,NA,SOA_070,1,749,1,large,ok
sj18,35,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,1517,1,small,ok
sj18,35,female,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_120,1,1019,1,small,ok
sj18,35,female,3,7,21,21,18,0,product,neighbour,inconsistent,neigh_inc,SOA_070,0,723,1,small,ok
sj18,35,female,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_070,0,1207,1,large,ok
sj18,35,female,7,7,46,49,49,0,unrelated,product,NA,NA,SOA_070,1,1435,1,large,ok
sj18,35,female,8,4,36,32,32,0,neighbour,product,NA,NA,SOA_070,1,890,1,large,ok
sj18,35,female,4,4,13,16,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,1044,1,small,ok
sj18,35,female,7,6,42,42,47,0,product,unrelated,consistent,unrel_con,SOA_170,1,872,1,large,ok
sj18,35,female,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,SOA_070,1,662,1,small,ok
sj18,35,female,8,5,40,40,-1,0,product,neutral,NA,neutral,SOA_120,1,551,1,large,ok
sj18,35,female,6,7,47,42,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,773,1,large,ok
sj18,35,female,6,3,17,18,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,871,1,small,ok
sj18,35,female,8,3,27,24,-1,1,filler_neighbour,neutral,NA,neutral,SOA_070,1,741,1,small,ok
sj18,35,female,3,6,21,18,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,725,1,small,ok
sj18,35,female,7,5,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,1017,1,large,ok
sj18,35,female,2,5,10,10,-1,1,filler_product,neutral,NA,neutral,SOA_120,0,587,1,small,ok
sj18,35,female,6,5,36,30,30,0,neighbour,product,NA,NA,SOA_070,1,716,1,small,ok
sj18,35,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,570,1,small,ok
sj18,35,female,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,948,1,large,ok
sj18,35,female,7,3,21,21,-1,0,product,neutral,NA,neutral,SOA_170,1,764,1,small,ok
sj18,35,female,7,4,34,28,28,0,unrelated,product,NA,NA,SOA_170,1,712,1,small,ok
sj18,35,female,6,5,30,30,24,0,product,neighbour,inconsistent,neigh_inc,SOA_070,0,791,1,small,ok
sj18,35,female,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,677,1,small,ok
sj18,35,female,5,3,20,15,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,811,1,small,ok
sj18,35,female,6,3,17,18,18,0,unrelated,product,NA,NA,SOA_170,1,949,1,small,ok
sj18,35,female,5,8,40,40,-1,0,product,neutral,NA,neutral,SOA_170,1,867,1,large,ok
sj18,35,female,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,795,1,large,ok
sj18,35,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,538,1,large,ok
sj18,35,female,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,556,1,small,ok
sj18,35,female,5,8,32,40,40,0,neighbour,product,NA,NA,SOA_070,1,490,1,large,ok
sj18,35,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_070,1,660,1,small,ok
sj18,35,female,5,6,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,532,1,small,ok
sj18,35,female,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,SOA_170,0,1014,1,large,ok
sj18,35,female,5,7,35,35,-1,0,product,neutral,NA,neutral,SOA_070,1,1464,1,large,ok
sj18,35,female,8,6,53,48,48,0,unrelated,product,NA,NA,SOA_170,1,745,1,large,ok
sj18,35,female,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,1241,1,large,ok
sj18,35,female,4,8,29,32,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,837,1,large,ok
sj18,35,female,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,843,1,small,ok
sj18,35,female,8,4,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,983,1,large,ok
sj18,35,female,3,6,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_070,1,872,1,small,ok
sj18,35,female,5,4,23,20,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,1286,1,small,ok
sj18,35,female,3,6,18,18,21,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,906,1,small,ok
sj18,35,female,7,4,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_170,1,762,1,small,ok
sj18,35,female,4,8,36,32,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,870,1,large,ok
sj18,35,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,901,1,large,ok
sj18,35,female,3,6,18,18,23,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,853,1,small,ok
sj18,35,female,4,4,13,16,16,0,unrelated,product,NA,NA,SOA_120,1,663,1,small,ok
sj18,35,female,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_170,1,1511,1,large,ok
sj18,35,female,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_170,1,773,1,small,ok
sj18,35,female,5,3,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_120,1,1112,1,small,ok
sj18,35,female,5,7,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,950,1,large,ok
sj18,35,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,868,1,large,ok
sj18,35,female,7,3,19,21,21,0,unrelated,product,NA,NA,SOA_070,1,1164,1,small,ok
sj18,35,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_070,1,1384,1,large,ok
sj18,35,female,6,7,36,42,42,0,neighbour,product,NA,NA,SOA_070,1,985,1,large,ok
sj18,35,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_170,1,841,1,large,ok
sj18,35,female,6,3,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_170,0,1029,1,small,ok
sj18,35,female,6,3,23,18,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,883,1,small,ok
sj18,35,female,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,631,1,large,ok
sj18,35,female,9,6,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_070,1,694,1,large,ok
sj18,35,female,4,8,37,32,32,0,unrelated,product,NA,NA,SOA_120,1,1020,2,large,ok
sj18,35,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,1108,2,large,ok
sj18,35,female,5,6,22,30,30,0,unrelated,product,NA,NA,SOA_170,1,636,2,small,ok
sj18,35,female,3,7,21,21,-1,0,product,neutral,NA,neutral,SOA_120,1,1131,2,small,ok
sj18,35,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_070,1,757,2,large,ok
sj18,35,female,5,6,22,30,30,0,unrelated,product,NA,NA,SOA_070,1,827,2,small,ok
sj18,35,female,4,4,16,16,20,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,715,2,small,ok
sj18,35,female,7,4,28,28,26,0,product,unrelated,consistent,unrel_con,SOA_170,1,601,2,small,ok
sj18,35,female,7,7,49,49,-1,0,product,neutral,NA,neutral,SOA_170,1,533,2,large,ok
sj18,35,female,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_120,1,503,2,small,ok
