sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,SOA,acc,RT,block,problem_size,timing
sj13,39,male,7,8,56,56,-1,1,filler_product,neutral,NA,neutral,SOA_220,0,459,9,large,ok
sj13,39,male,5,3,23,15,15,0,unrelated,product,NA,NA,SOA_220,1,557,9,small,ok
sj13,39,male,5,5,20,25,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,491,9,small,ok
sj13,39,male,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_050,1,549,9,small,ok
sj13,39,male,4,7,26,28,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,563,9,small,ok
sj13,39,male,4,7,32,28,28,0,neighbour,product,NA,NA,SOA_220,1,503,9,small,ok
sj13,39,male,6,5,24,30,30,0,neighbour,product,NA,NA,SOA_220,1,488,9,small,ok
sj13,39,male,5,5,30,25,25,0,neighbour,product,NA,NA,SOA_170,1,508,9,small,ok
sj13,39,male,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,620,9,small,ok
sj13,39,male,5,7,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_170,1,468,9,large,ok
sj13,39,male,3,5,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_170,1,572,9,small,ok
sj13,39,male,6,3,21,18,18,0,neighbour,product,NA,NA,SOA_220,1,710,9,small,ok
sj13,39,male,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_170,1,517,9,small,ok
sj13,39,male,8,6,53,48,48,0,unrelated,product,NA,NA,SOA_050,1,619,9,large,ok
sj13,39,male,3,6,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_220,1,493,9,small,ok
sj13,39,male,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,519,9,large,ok
sj13,39,male,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,445,9,large,ok
sj13,39,male,8,4,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_050,1,457,9,large,ok
sj13,39,male,4,3,12,12,-1,1,filler_product,neutral,NA,neutral,SOA_050,0,475,9,small,ok
sj13,39,male,5,7,40,35,35,0,neighbour,product,NA,NA,SOA_170,1,522,9,large,ok
sj13,39,male,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,534,9,large,ok
sj13,39,male,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_170,1,488,9,large,ok
sj13,39,male,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,492,9,small,ok
sj13,39,male,3,7,21,21,-1,0,product,neutral,NA,neutral,SOA_170,1,502,9,small,ok
sj13,39,male,4,3,15,12,-1,1,filler_neighbour,neutral,NA,neutral,SOA_050,1,454,9,small,ok
sj13,39,male,3,7,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,441,9,small,ok
sj13,39,male,6,8,42,48,48,0,neighbour,product,NA,NA,SOA_170,1,533,9,large,ok
sj13,39,male,4,8,32,32,36,0,product,neighbour,consistent,neigh_con,SOA_170,1,1255,9,large,ok
sj13,39,male,5,7,40,35,35,0,neighbour,product,NA,NA,SOA_050,1,489,9,large,ok
sj13,39,male,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_050,1,413,9,large,ok
sj13,39,male,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,423,9,large,ok
sj13,39,male,4,8,28,32,32,0,neighbour,product,NA,NA,SOA_050,1,519,9,large,ok
sj13,39,male,4,4,12,16,16,0,neighbour,product,NA,NA,SOA_220,1,596,9,small,ok
sj13,39,male,5,8,48,40,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,490,9,large,ok
sj13,39,male,6,8,53,48,48,0,unrelated,product,NA,NA,SOA_050,1,676,9,large,ok
sj13,39,male,7,7,46,49,49,0,unrelated,product,NA,NA,SOA_050,1,731,9,large,ok
sj13,39,male,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,500,9,large,ok
sj13,39,male,5,6,30,30,24,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,469,9,small,ok
sj13,39,male,6,8,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,461,9,large,ok
sj13,39,male,3,6,17,18,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,501,9,small,ok
sj13,39,male,8,4,37,32,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,485,9,large,ok
sj13,39,male,3,5,10,15,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,473,9,small,ok
sj13,39,male,7,3,24,21,21,0,neighbour,product,NA,NA,SOA_050,1,487,9,small,ok
sj13,39,male,5,3,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_170,1,459,9,small,ok
sj13,39,male,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_220,1,452,9,large,ok
sj13,39,male,4,4,13,16,16,0,unrelated,product,NA,NA,SOA_220,1,470,9,small,ok
sj13,39,male,8,5,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_050,1,452,9,large,ok
sj13,39,male,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,470,9,large,ok
sj13,39,male,4,4,13,16,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,453,9,small,ok
sj13,39,male,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,SOA_170,1,470,9,large,ok
sj13,39,male,5,8,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_220,1,485,9,large,ok
sj13,39,male,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_220,1,441,9,large,ok
sj13,39,male,8,6,53,48,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,485,9,large,ok
sj13,39,male,4,8,36,32,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,490,9,large,ok
sj13,39,male,3,6,18,18,-1,0,product,neutral,NA,neutral,SOA_050,1,483,9,small,ok
sj13,39,male,7,3,23,21,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,535,9,small,ok
sj13,39,male,7,4,28,28,32,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,442,9,small,ok
sj13,39,male,7,3,21,21,24,0,product,neighbour,consistent,neigh_con,SOA_050,1,438,9,small,ok
sj13,39,male,3,5,23,15,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,476,9,small,ok
sj13,39,male,7,5,41,35,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,426,9,large,ok
sj13,39,male,6,7,48,42,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,426,9,large,ok
sj13,39,male,7,5,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,442,9,large,ok
sj13,39,male,8,5,48,40,40,0,neighbour,product,NA,NA,SOA_220,1,570,10,large,ok
sj13,39,male,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_170,1,420,10,small,ok
sj13,39,male,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_170,0,356,10,small,ok
sj13,39,male,6,7,37,42,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,490,10,large,ok
sj13,39,male,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,468,10,small,ok
sj13,39,male,8,6,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,460,10,large,ok
sj13,39,male,6,6,30,36,36,0,neighbour,product,NA,NA,SOA_170,1,741,10,large,ok
sj13,39,male,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,436,10,large,ok
sj13,39,male,5,7,35,35,-1,0,product,neutral,NA,neutral,SOA_170,1,411,10,large,ok
sj13,39,male,5,7,31,35,35,0,unrelated,product,NA,NA,SOA_050,1,517,10,large,ok
sj13,39,male,4,7,28,28,26,0,product,unrelated,consistent,unrel_con,SOA_050,1,443,10,small,ok
sj13,39,male,4,4,12,16,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,551,10,small,ok
sj13,39,male,5,3,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_220,1,437,10,small,ok
sj13,39,male,5,4,20,20,17,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,524,10,small,ok
sj13,39,male,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_170,1,520,10,large,ok
sj13,39,male,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_220,1,452,10,small,ok
sj13,39,male,5,6,38,30,30,0,unrelated,product,NA,NA,SOA_170,1,662,10,small,ok
sj13,39,male,4,7,26,28,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,582,10,small,ok
sj13,39,male,7,8,56,56,-1,1,filler_product,neutral,NA,neutral,SOA_050,0,406,10,large,ok
sj13,39,male,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,458,10,large,ok
sj13,39,male,5,3,10,15,15,0,neighbour,product,NA,NA,SOA_050,1,541,10,small,ok
sj13,39,male,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_220,1,453,10,large,ok
sj13,39,male,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_220,1,471,10,large,ok
sj13,39,male,6,3,21,18,18,0,neighbour,product,NA,NA,SOA_050,1,533,10,small,ok
sj13,39,male,8,6,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,487,10,large,ok
sj13,39,male,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,428,10,large,ok
sj13,39,male,7,4,34,28,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,556,10,small,ok
sj13,39,male,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_170,1,442,10,small,ok
sj13,39,male,4,7,28,28,34,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,454,10,small,ok
sj13,39,male,5,3,20,15,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,648,10,small,ok
sj13,39,male,7,7,46,49,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,508,10,large,ok
sj13,39,male,4,7,32,28,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,476,10,small,ok
sj13,39,male,4,4,20,16,16,0,neighbour,product,NA,NA,SOA_050,1,747,10,small,ok
sj13,39,male,5,8,48,40,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,507,10,large,ok
sj13,39,male,3,7,18,21,21,0,neighbour,product,NA,NA,SOA_220,1,571,10,small,ok
sj13,39,male,5,8,40,40,32,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,422,10,large,ok
sj13,39,male,8,4,36,32,32,0,neighbour,product,NA,NA,SOA_050,1,485,10,large,ok
sj13,39,male,9,6,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_050,1,745,10,large,ok
sj13,39,male,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,537,10,large,ok
sj13,39,male,6,5,22,30,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,636,10,small,ok
sj13,39,male,6,3,21,18,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,458,10,small,ok
sj13,39,male,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,460,10,large,ok
sj13,39,male,4,4,23,16,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,468,10,small,ok
sj13,39,male,5,6,30,30,-1,0,product,neutral,NA,neutral,SOA_050,1,412,10,small,ok
sj13,39,male,3,6,17,18,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,519,10,small,ok
sj13,39,male,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,477,10,large,ok
sj13,39,male,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_170,1,555,10,large,ok
sj13,39,male,4,5,17,20,20,0,unrelated,product,NA,NA,SOA_170,1,505,10,small,ok
sj13,39,male,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,537,10,large,ok
sj13,39,male,6,5,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_050,1,443,10,small,ok
sj13,39,male,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_050,1,456,10,small,ok
sj13,39,male,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_170,1,474,10,large,ok
sj13,39,male,7,7,42,49,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,536,10,large,ok
sj13,39,male,5,3,15,15,20,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,442,10,small,ok
sj13,39,male,5,6,36,30,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,486,10,small,ok
sj13,39,male,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_170,1,458,10,large,ok
sj13,39,male,7,7,46,49,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,573,10,large,ok
sj13,39,male,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,534,10,small,ok
sj13,39,male,4,4,16,16,23,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,521,10,small,ok
sj13,39,male,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,389,10,large,ok
sj13,39,male,6,5,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_220,1,477,10,small,ok
sj13,39,male,3,5,15,15,20,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,443,10,small,ok
sj13,39,male,5,8,33,40,40,0,unrelated,product,NA,NA,SOA_050,1,647,10,large,ok
sj13,39,male,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,507,10,large,ok
sj13,39,male,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,492,10,large,ok
sj13,39,male,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_170,1,646,10,small,ok
sj13,39,male,5,8,32,40,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,474,10,large,ok
sj13,39,male,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_220,1,440,10,small,ok
sj13,39,male,5,8,40,40,-1,0,product,neutral,NA,neutral,SOA_050,1,405,10,large,ok
sj13,39,male,5,3,20,15,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,488,10,small,ok
sj13,39,male,7,6,47,42,42,0,unrelated,product,NA,NA,SOA_050,1,573,10,large,ok
sj13,39,male,7,3,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_220,1,759,10,small,ok
sj13,39,male,3,5,23,15,15,0,unrelated,product,NA,NA,SOA_170,1,563,10,small,ok
sj13,39,male,5,4,23,20,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,424,10,small,ok
sj13,39,male,7,4,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_050,1,423,10,small,ok
sj13,39,male,4,8,36,32,32,0,neighbour,product,NA,NA,SOA_170,1,632,10,large,ok
sj13,39,male,6,9,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_220,1,550,10,large,ok
sj13,39,male,6,6,41,36,36,0,unrelated,product,NA,NA,SOA_170,1,500,10,large,ok
sj13,39,male,5,5,34,25,25,0,unrelated,product,NA,NA,SOA_170,1,596,10,small,ok
sj13,39,male,6,7,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,458,10,large,ok
sj13,39,male,5,7,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,492,10,large,ok
sj13,39,male,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_170,1,502,10,small,ok
sj13,39,male,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_220,1,438,10,small,ok
sj13,39,male,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_170,1,1005,10,large,ok
sj13,39,male,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,505,10,large,ok
sj13,39,male,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,521,10,small,ok
sj13,39,male,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_220,1,470,10,small,ok
sj13,39,male,4,4,20,16,16,0,neighbour,product,NA,NA,SOA_170,1,515,10,small,ok
sj13,39,male,9,6,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,473,10,large,ok
sj13,39,male,4,5,20,20,24,0,product,neighbour,consistent,neigh_con,SOA_050,1,648,10,small,ok
sj13,39,male,5,2,10,10,-1,1,filler_product,neutral,NA,neutral,SOA_220,0,460,10,small,ok
sj13,39,male,8,6,43,48,48,0,unrelated,product,NA,NA,SOA_050,1,692,10,large,ok
sj13,39,male,6,3,23,18,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,582,10,small,ok
sj14,34,male,3,6,17,18,18,0,unrelated,product,NA,NA,SOA_050,0,NA,1,small,ok
sj14,34,male,7,5,35,35,-1,0,product,neutral,NA,neutral,SOA_170,1,802,1,large,ok
sj14,34,male,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_050,1,742,1,large,ok
sj14,34,male,6,5,30,30,24,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,935,1,small,ok
sj14,34,male,9,6,54,54,-1,1,filler_product,neutral,NA,neutral,SOA_050,1,1561,1,large,ok
sj14,34,male,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,SOA_050,1,1381,1,large,ok
sj14,34,male,5,7,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_220,1,1077,1,large,ok
sj14,34,male,4,8,29,32,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,1019,1,large,ok
sj14,34,male,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_170,0,1588,1,small,ok
sj14,34,male,4,5,24,20,20,0,neighbour,product,NA,NA,SOA_220,1,1004,1,small,ok
sj14,34,male,4,4,13,16,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,888,1,small,ok
sj14,34,male,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,701,1,large,ok
sj14,34,male,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_220,0,NA,1,large,ok
sj14,34,male,3,5,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_050,1,585,1,small,ok
sj14,34,male,7,8,56,56,-1,1,filler_product,neutral,NA,neutral,SOA_220,0,1017,1,large,ok
sj14,34,male,8,5,32,40,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,891,1,large,ok
sj14,34,male,5,3,10,15,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,805,1,small,ok
sj14,34,male,5,8,40,40,-1,0,product,neutral,NA,neutral,SOA_170,1,745,1,large,ok
sj14,34,male,7,5,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_050,1,777,1,large,ok
sj14,34,male,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_220,1,956,1,small,ok
sj14,34,male,7,6,37,42,42,0,unrelated,product,NA,NA,SOA_220,1,778,1,large,ok
sj14,34,male,6,6,30,36,36,0,neighbour,product,NA,NA,SOA_170,1,748,1,large,ok
sj14,34,male,8,5,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_220,1,636,1,large,ok
sj14,34,male,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_220,1,826,1,large,ok
sj14,34,male,5,5,34,25,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,731,1,small,ok
sj14,34,male,8,5,33,40,40,0,unrelated,product,NA,NA,SOA_170,1,853,1,large,ok
sj14,34,male,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,711,1,large,ok
sj14,34,male,7,4,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_170,1,789,1,small,ok
sj14,34,male,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,1059,1,small,ok
sj14,34,male,5,4,23,20,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,740,1,small,ok
sj14,34,male,4,4,20,16,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,884,1,small,ok
sj14,34,male,3,7,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,744,1,small,ok
sj14,34,male,8,6,42,48,48,0,neighbour,product,NA,NA,SOA_220,1,1608,1,large,ok
sj14,34,male,5,7,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,796,1,large,ok
sj14,34,male,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,1163,1,large,ok
sj14,34,male,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_050,1,679,1,small,ok
sj14,34,male,4,7,34,28,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,797,1,small,ok
sj14,34,male,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_220,1,619,1,small,ok
sj14,34,male,6,6,41,36,36,0,unrelated,product,NA,NA,SOA_220,1,819,1,large,ok
sj14,34,male,3,5,15,15,-1,0,product,neutral,NA,neutral,SOA_170,1,868,1,small,ok
sj14,34,male,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_170,1,636,1,small,ok
sj14,34,male,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_220,1,618,1,small,ok
sj14,34,male,5,3,23,15,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,492,1,small,ok
sj14,34,male,4,7,26,28,28,0,unrelated,product,NA,NA,SOA_050,1,758,1,small,ok
sj14,34,male,4,4,20,16,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,716,1,small,ok
sj14,34,male,6,8,42,48,48,0,neighbour,product,NA,NA,SOA_170,1,875,1,large,ok
sj14,34,male,4,5,24,20,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,905,1,small,ok
sj14,34,male,6,6,30,36,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,585,1,large,ok
sj14,34,male,5,5,20,25,25,0,neighbour,product,NA,NA,SOA_170,1,713,1,small,ok
sj14,34,male,6,7,48,42,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,631,1,large,ok
sj14,34,male,8,5,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_170,1,629,1,large,ok
sj14,34,male,6,5,30,30,24,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,548,1,small,ok
sj14,34,male,3,7,23,21,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,876,1,small,ok
sj14,34,male,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,874,1,large,ok
sj14,34,male,8,4,29,32,32,0,unrelated,product,NA,NA,SOA_220,1,696,1,large,ok
sj14,34,male,5,3,15,15,-1,0,product,neutral,NA,neutral,SOA_170,1,618,1,small,ok
sj14,34,male,5,6,22,30,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,812,1,small,ok
sj14,34,male,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,1254,1,small,ok
sj14,34,male,4,7,34,28,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,601,1,small,ok
sj14,34,male,3,5,11,15,15,0,unrelated,product,NA,NA,SOA_170,1,629,1,small,ok
sj14,34,male,5,5,22,25,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,557,1,small,ok
sj14,34,male,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_170,1,555,1,large,ok
sj14,34,male,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,569,1,large,ok
sj14,34,male,3,4,15,12,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,579,1,small,ok
sj14,34,male,8,7,48,56,-1,1,filler_neighbour,neutral,NA,neutral,SOA_050,1,740,1,large,ok
sj14,34,male,3,8,24,24,-1,1,filler_product,neutral,NA,neutral,SOA_170,0,1396,1,small,ok
sj14,34,male,8,4,32,32,-1,0,product,neutral,NA,neutral,SOA_220,1,730,1,large,ok
sj14,34,male,7,4,34,28,28,0,unrelated,product,NA,NA,SOA_220,1,708,1,small,ok
sj14,34,male,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,781,1,large,ok
sj14,34,male,3,4,15,12,-1,1,filler_neighbour,neutral,NA,neutral,SOA_050,1,677,1,small,ok
sj14,34,male,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,1371,1,large,ok
sj14,34,male,7,3,21,21,-1,0,product,neutral,NA,neutral,SOA_220,1,501,1,small,ok
sj14,34,male,4,8,37,32,32,0,unrelated,product,NA,NA,SOA_050,0,933,1,large,ok
sj14,34,male,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,647,1,large,ok
sj14,34,male,7,4,28,28,34,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,556,1,small,ok
sj14,34,male,6,5,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,474,1,small,ok
sj14,34,male,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,1000,1,large,ok
sj14,34,male,4,4,23,16,16,0,unrelated,product,NA,NA,SOA_220,1,1156,1,small,ok
sj14,34,male,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,762,1,small,ok
sj14,34,male,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,791,1,large,ok
sj14,34,male,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_050,1,661,1,large,ok
sj14,34,male,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,1109,1,large,ok
sj14,34,male,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_050,1,643,1,small,ok
sj14,34,male,3,7,23,21,21,0,unrelated,product,NA,NA,SOA_170,1,775,1,small,ok
sj14,34,male,6,6,42,36,36,0,neighbour,product,NA,NA,SOA_050,1,665,1,large,ok
sj14,34,male,5,3,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_050,1,665,1,small,ok
sj14,34,male,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,522,1,small,ok
sj14,34,male,5,6,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,534,1,small,ok
sj14,34,male,4,7,24,28,28,0,neighbour,product,NA,NA,SOA_220,1,1144,1,small,ok
sj14,34,male,6,6,41,36,36,0,unrelated,product,NA,NA,SOA_050,1,632,1,large,ok
sj14,34,male,8,4,32,32,-1,0,product,neutral,NA,neutral,SOA_170,1,662,1,large,ok
sj14,34,male,4,7,28,28,26,0,product,unrelated,consistent,unrel_con,SOA_050,1,599,1,small,ok
sj14,34,male,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,573,1,small,ok
sj14,34,male,7,6,47,42,42,0,unrelated,product,NA,NA,SOA_050,1,1022,2,large,ok
sj14,34,male,6,3,18,18,21,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,870,2,small,ok
sj14,34,male,4,5,23,20,20,0,unrelated,product,NA,NA,SOA_050,1,660,2,small,ok
sj14,34,male,5,6,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_220,1,805,2,small,ok
sj14,34,male,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,536,2,large,ok
sj14,34,male,5,2,10,10,-1,1,filler_product,neutral,NA,neutral,SOA_170,0,507,2,small,ok
sj14,34,male,6,8,48,48,43,0,product,unrelated,consistent,unrel_con,SOA_050,0,875,2,large,ok
sj14,34,male,5,5,34,25,25,0,unrelated,product,NA,NA,SOA_050,1,745,2,small,ok
sj14,34,male,5,4,17,20,20,0,unrelated,product,NA,NA,SOA_170,1,713,2,small,ok
sj14,34,male,3,5,20,15,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,680,2,small,ok
sj14,34,male,6,5,22,30,30,0,unrelated,product,NA,NA,SOA_170,1,772,2,small,ok
sj14,34,male,3,6,18,18,15,0,product,neighbour,consistent,neigh_con,SOA_050,1,790,2,small,ok
