sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,SOA,acc,RT,block,problem_size,timing
sj19,31,female,4,4,12,16,13,0,not_product,number,SOA_120,1,376,2,small,ok
sj19,31,female,7,7,42,49,-1,0,not_product,letter,SOA_070,1,330,2,large,ok
sj19,31,female,4,5,24,20,-1,0,not_product,letter,SOA_120,0,340,2,small,ok
sj19,31,female,4,5,20,20,16,0,product,number,SOA_170,1,436,2,small,ok
sj19,31,female,5,6,24,30,-1,0,not_product,letter,SOA_120,1,362,2,small,ok
sj19,31,female,4,8,29,32,36,0,not_product,number,SOA_120,1,471,2,large,ok
sj19,31,female,4,7,24,28,-1,0,not_product,letter,SOA_070,1,341,2,small,ok
sj19,31,female,4,5,20,20,23,0,product,number,SOA_070,1,309,2,small,ok
sj19,31,female,5,7,35,35,-1,0,product,letter,SOA_070,1,237,2,large,ok
sj19,31,female,4,8,37,32,-1,0,not_product,letter,SOA_070,1,315,2,large,ok
sj19,31,female,3,5,15,15,-1,0,product,letter,SOA_120,1,345,2,small,ok
sj19,31,female,3,5,15,15,23,0,product,number,SOA_070,1,202,2,small,ok
sj19,31,female,6,7,36,42,48,0,not_product,number,SOA_070,1,213,2,large,ok
sj19,31,female,4,8,32,32,-1,0,product,letter,SOA_120,1,248,2,large,ok
sj19,31,female,4,5,17,20,16,0,not_product,number,SOA_120,1,348,2,small,ok
sj19,31,female,4,7,28,28,26,0,product,number,SOA_120,0,428,2,small,ok
sj19,31,female,6,8,48,48,43,0,product,number,SOA_170,1,348,2,large,ok
sj19,31,female,5,6,30,30,22,0,product,number,SOA_070,1,300,2,small,ok
sj19,31,female,5,6,30,30,-1,0,product,letter,SOA_170,1,469,2,small,ok
sj19,31,female,7,7,46,49,52,0,not_product,number,SOA_170,1,333,2,large,ok
sj19,31,female,7,7,49,49,52,0,product,number,SOA_170,1,359,2,large,ok
sj19,31,female,5,8,40,40,-1,0,product,letter,SOA_070,1,269,2,large,ok
sj19,31,female,3,7,21,21,-1,0,product,letter,SOA_170,1,403,2,small,ok
sj19,31,female,6,6,41,36,30,0,not_product,number,SOA_170,0,567,2,large,ok
sj19,31,female,7,7,49,49,-1,0,product,letter,SOA_170,1,427,2,large,ok
sj19,31,female,3,5,15,15,-1,0,product,letter,SOA_170,1,396,2,small,ok
sj19,31,female,5,7,35,35,-1,0,product,letter,SOA_170,1,361,2,large,ok
sj19,31,female,4,4,16,16,13,0,product,number,SOA_120,1,246,2,small,ok
sj19,31,female,7,7,46,49,56,0,not_product,number,SOA_070,1,234,2,large,ok
sj19,31,female,5,5,25,25,30,0,product,number,SOA_070,1,296,2,small,ok
sj19,31,female,6,6,36,36,30,0,product,number,SOA_070,1,234,2,large,ok
sj19,31,female,3,7,23,21,18,0,not_product,number,SOA_170,0,168,2,small,ok
sj19,31,female,3,6,18,18,-1,0,product,letter,SOA_070,1,556,2,small,ok
sj19,31,female,3,7,21,21,-1,0,product,letter,SOA_070,1,314,2,small,ok
sj19,31,female,5,8,48,40,-1,0,not_product,letter,SOA_120,1,393,2,large,ok
sj19,31,female,6,8,53,48,43,0,not_product,number,SOA_070,1,167,2,large,ok
sj19,31,female,7,7,49,49,56,0,product,number,SOA_070,1,235,2,large,ok
sj19,31,female,3,6,18,18,23,0,product,number,SOA_120,1,313,2,small,ok
sj19,31,female,5,8,40,40,48,0,product,number,SOA_070,1,376,2,large,ok
sj19,31,female,5,7,35,35,41,0,product,number,SOA_070,1,346,2,large,ok
sj19,31,female,3,7,18,21,23,0,not_product,number,SOA_070,1,345,2,small,ok
sj19,31,female,4,7,34,28,26,0,not_product,number,SOA_120,0,170,2,small,ok
sj19,31,female,6,6,36,36,-1,0,product,letter,SOA_170,0,436,2,large,ok
sj19,31,female,3,5,10,15,-1,0,not_product,letter,SOA_170,1,458,2,small,ok
sj19,31,female,4,4,12,16,20,0,not_product,number,SOA_070,1,300,2,small,ok
sj19,31,female,6,6,30,36,-1,0,not_product,letter,SOA_120,1,532,2,large,ok
sj19,31,female,6,7,47,42,-1,0,not_product,letter,SOA_070,1,390,2,large,ok
sj19,31,female,5,7,30,35,-1,0,not_product,letter,SOA_070,1,277,2,large,ok
sj19,31,female,4,4,16,16,-1,0,product,letter,SOA_070,1,299,2,small,ok
sj19,31,female,6,7,42,42,-1,0,product,letter,SOA_070,1,323,2,large,ok
sj19,31,female,7,7,56,49,-1,0,not_product,letter,SOA_170,0,423,2,large,ok
sj19,31,female,5,5,34,25,30,0,not_product,number,SOA_070,1,232,2,small,ok
sj19,31,female,3,6,18,18,-1,0,product,letter,SOA_170,1,421,2,small,ok
sj19,31,female,5,6,22,30,38,0,not_product,number,SOA_120,1,421,2,small,ok
sj19,31,female,5,8,48,40,32,0,not_product,number,SOA_170,1,550,2,large,ok
sj19,31,female,7,7,52,49,42,0,not_product,number,SOA_120,1,372,2,large,ok
sj19,31,female,6,7,42,42,48,0,product,number,SOA_070,1,262,2,large,ok
sj19,31,female,5,6,24,30,22,0,not_product,number,SOA_170,1,390,2,small,ok
sj19,31,female,6,8,48,48,-1,0,product,letter,SOA_070,1,324,2,large,ok
sj19,31,female,3,6,17,18,-1,0,not_product,letter,SOA_070,1,377,2,small,ok
sj19,31,female,5,8,40,40,-1,0,product,letter,SOA_170,1,411,2,large,ok
sj19,31,female,4,7,28,28,-1,0,product,letter,SOA_170,1,453,2,small,ok
sj19,31,female,6,8,43,48,-1,0,not_product,letter,SOA_120,1,327,2,large,ok
sj19,31,female,4,8,28,32,-1,0,not_product,letter,SOA_120,1,379,2,large,ok
sj19,31,female,4,5,20,20,16,0,product,number,SOA_120,1,499,2,small,ok
sj19,31,female,3,6,15,18,-1,0,not_product,letter,SOA_170,1,371,2,small,ok
sj19,31,female,5,5,25,25,-1,0,product,letter,SOA_170,0,454,2,small,ok
sj19,31,female,5,5,25,25,-1,0,product,letter,SOA_070,1,376,2,small,ok
sj19,31,female,3,6,18,18,-1,0,product,letter,SOA_120,1,346,2,small,ok
sj19,31,female,4,4,13,16,-1,0,not_product,letter,SOA_070,1,346,2,small,ok
sj19,31,female,6,6,42,36,-1,0,not_product,letter,SOA_170,1,410,2,large,ok
sj19,31,female,4,5,24,20,-1,0,not_product,letter,SOA_170,1,564,2,small,ok
sj19,31,female,5,5,22,25,-1,0,not_product,letter,SOA_070,1,680,2,small,ok
sj19,31,female,4,8,36,32,-1,0,not_product,letter,SOA_170,1,405,2,large,ok
sj19,31,female,4,8,37,32,29,0,not_product,number,SOA_170,1,361,2,large,ok
sj19,31,female,3,7,21,21,24,0,product,number,SOA_120,1,325,2,small,ok
sj19,31,female,6,6,36,36,-1,0,product,letter,SOA_070,1,362,2,large,ok
sj19,31,female,3,6,15,18,23,0,not_product,number,SOA_120,1,374,2,small,ok
sj19,31,female,4,8,36,32,28,0,not_product,number,SOA_070,1,344,2,large,ok
sj19,31,female,5,6,30,30,-1,0,product,letter,SOA_070,1,296,2,small,ok
sj19,31,female,3,5,23,15,-1,0,not_product,letter,SOA_120,1,394,2,small,ok
sj20,28,male,5,5,30,25,-1,0,not_product,letter,SOA_170,1,790,1,small,ok
sj20,28,male,3,5,11,15,20,0,not_product,number,SOA_170,0,1283,1,small,ok
sj20,28,male,7,7,42,49,-1,0,not_product,letter,SOA_070,1,1208,1,large,ok
sj20,28,male,5,8,48,40,-1,0,not_product,letter,SOA_070,0,732,1,large,ok
sj20,28,male,3,6,18,18,21,0,product,number,SOA_120,1,566,1,small,ok
sj20,28,male,5,6,24,30,-1,0,not_product,letter,SOA_070,1,1066,1,small,ok
sj20,28,male,5,5,34,25,-1,0,not_product,letter,SOA_070,1,714,1,small,ok
sj20,28,male,7,7,49,49,-1,0,product,letter,SOA_070,0,857,1,large,ok
sj20,28,male,6,6,41,36,-1,0,not_product,letter,SOA_120,0,1499,1,large,ok
sj20,28,male,6,6,36,36,-1,0,product,letter,SOA_120,1,851,1,large,ok
sj20,28,male,4,4,16,16,23,0,product,number,SOA_070,1,629,1,small,ok
sj20,28,male,3,7,21,21,-1,0,product,letter,SOA_120,1,963,1,small,ok
sj20,28,male,5,7,35,35,31,0,product,number,SOA_170,1,519,1,large,ok
sj20,28,male,4,7,28,28,-1,0,product,letter,SOA_170,0,1268,1,small,ok
sj20,28,male,3,7,19,21,18,0,not_product,number,SOA_170,1,700,1,small,ok
sj20,28,male,3,5,15,15,20,0,product,number,SOA_170,1,452,1,small,ok
sj20,28,male,5,7,31,35,-1,0,not_product,letter,SOA_120,1,950,1,large,ok
sj20,28,male,4,7,24,28,34,0,not_product,number,SOA_120,1,404,1,small,ok
sj20,28,male,4,8,32,32,-1,0,product,letter,SOA_120,1,521,1,large,ok
sj20,28,male,4,5,23,20,16,0,not_product,number,SOA_120,1,421,1,small,ok
sj20,28,male,3,6,18,18,-1,0,product,letter,SOA_170,0,469,1,small,ok
sj20,28,male,6,8,48,48,-1,0,product,letter,SOA_070,1,371,1,large,ok
sj20,28,male,4,7,26,28,-1,0,not_product,letter,SOA_120,1,421,1,small,ok
sj20,28,male,7,7,49,49,56,0,product,number,SOA_070,1,293,1,large,ok
sj20,28,male,5,5,25,25,34,0,product,number,SOA_120,1,296,1,small,ok
sj20,28,male,5,8,32,40,33,0,not_product,number,SOA_170,1,426,1,large,ok
sj20,28,male,4,4,20,16,-1,0,not_product,letter,SOA_070,1,250,1,small,ok
sj20,28,male,3,5,10,15,-1,0,not_product,letter,SOA_170,1,740,1,small,ok
sj20,28,male,5,6,30,30,22,0,product,number,SOA_170,1,373,1,small,ok
sj20,28,male,6,7,48,42,-1,0,not_product,letter,SOA_170,1,534,1,large,ok
sj20,28,male,3,6,18,18,21,0,product,number,SOA_070,1,312,1,small,ok
sj20,28,male,6,8,48,48,42,0,product,number,SOA_070,1,327,1,large,ok
sj20,28,male,4,8,32,32,-1,0,product,letter,SOA_070,1,443,1,large,ok
sj20,28,male,4,5,17,20,-1,0,not_product,letter,SOA_120,1,471,1,small,ok
sj20,28,male,6,7,48,42,37,0,not_product,number,SOA_070,1,325,1,large,ok
sj20,28,male,4,7,28,28,34,0,product,number,SOA_070,1,201,1,small,ok
sj20,28,male,5,8,33,40,32,0,not_product,number,SOA_120,1,341,1,large,ok
sj20,28,male,4,5,20,20,23,0,product,number,SOA_170,1,486,1,small,ok
sj20,28,male,3,7,21,21,18,0,product,number,SOA_070,1,298,1,small,ok
sj20,28,male,5,8,40,40,32,0,product,number,SOA_120,1,300,1,large,ok
sj20,28,male,5,6,30,30,36,0,product,number,SOA_070,1,244,1,small,ok
sj20,28,male,3,6,17,18,-1,0,not_product,letter,SOA_070,1,376,1,small,ok
sj20,28,male,4,4,16,16,-1,0,product,letter,SOA_120,1,346,1,small,ok
sj20,28,male,3,6,15,18,-1,0,not_product,letter,SOA_120,1,346,1,small,ok
sj20,28,male,3,6,17,18,21,0,not_product,number,SOA_120,1,314,1,small,ok
sj20,28,male,3,5,11,15,-1,0,not_product,letter,SOA_120,1,393,1,small,ok
sj20,28,male,5,6,36,30,-1,0,not_product,letter,SOA_120,1,311,1,small,ok
sj20,28,male,6,7,48,42,-1,0,not_product,letter,SOA_120,1,373,1,large,ok
sj20,28,male,4,8,32,32,36,0,product,number,SOA_070,1,295,1,large,ok
sj20,28,male,5,8,40,40,-1,0,product,letter,SOA_170,1,346,1,large,ok
sj20,28,male,3,5,11,15,20,0,not_product,number,SOA_070,1,138,1,small,ok
sj20,28,male,6,7,47,42,37,0,not_product,number,SOA_120,0,348,1,large,ok
sj20,28,male,4,7,28,28,24,0,product,number,SOA_170,1,364,1,small,ok
sj20,28,male,4,8,29,32,-1,0,not_product,letter,SOA_170,1,472,1,large,ok
sj20,28,male,7,7,52,49,56,0,not_product,number,SOA_070,1,214,1,large,ok
sj20,28,male,3,5,15,15,23,0,product,number,SOA_120,1,296,1,small,ok
sj20,28,male,4,7,28,28,34,0,product,number,SOA_120,1,266,1,small,ok
sj20,28,male,5,5,30,25,-1,0,not_product,letter,SOA_120,1,315,1,small,ok
sj20,28,male,5,7,31,35,40,0,not_product,number,SOA_070,1,265,1,large,ok
sj20,28,male,4,5,20,20,-1,0,product,letter,SOA_170,1,361,1,small,ok
sj20,28,male,5,6,22,30,36,0,not_product,number,SOA_070,1,213,1,small,ok
sj20,28,male,3,6,17,18,21,0,not_product,number,SOA_170,0,359,1,small,ok
sj20,28,male,5,8,40,40,47,0,product,number,SOA_070,1,243,1,large,ok
sj20,28,male,4,7,34,28,-1,0,not_product,letter,SOA_170,1,376,1,small,ok
sj20,28,male,4,8,37,32,28,0,not_product,number,SOA_170,1,298,1,large,ok
sj20,28,male,6,8,43,48,42,0,not_product,number,SOA_070,1,284,1,large,ok
sj20,28,male,6,8,48,48,43,0,product,number,SOA_120,1,216,1,large,ok
sj20,28,male,3,5,15,15,-1,0,product,letter,SOA_120,1,234,1,small,ok
sj20,28,male,7,7,49,49,-1,0,product,letter,SOA_120,1,344,1,large,ok
sj20,28,male,3,7,23,21,-1,0,not_product,letter,SOA_170,1,361,1,small,ok
sj20,28,male,5,8,32,40,47,0,not_product,number,SOA_070,1,180,1,large,ok
sj20,28,male,6,7,42,42,37,0,product,number,SOA_120,1,293,1,large,ok
sj20,28,male,4,7,26,28,24,0,not_product,number,SOA_170,1,359,1,small,ok
sj20,28,male,5,8,40,40,-1,0,product,letter,SOA_070,1,333,1,large,ok
sj20,28,male,3,7,21,21,-1,0,product,letter,SOA_170,0,647,1,small,ok
sj20,28,male,3,6,18,18,21,0,product,number,SOA_170,1,315,1,small,ok
sj20,28,male,5,8,47,40,-1,0,not_product,letter,SOA_170,1,410,1,large,ok
sj20,28,male,7,7,46,49,56,0,not_product,number,SOA_170,1,372,1,large,ok
sj20,28,male,6,8,53,48,-1,0,not_product,letter,SOA_120,1,374,1,large,ok
sj20,28,male,5,6,38,30,22,0,not_product,number,SOA_170,1,360,1,small,ok
sj20,28,male,6,7,42,42,-1,0,product,letter,SOA_120,1,308,1,large,ok
sj20,28,male,4,7,24,28,-1,0,not_product,letter,SOA_070,1,316,1,small,ok
sj20,28,male,4,4,12,16,23,0,not_product,number,SOA_070,1,330,1,small,ok
sj20,28,male,3,7,21,21,24,0,product,number,SOA_120,1,389,1,small,ok
sj20,28,male,6,6,31,36,42,0,not_product,number,SOA_120,1,349,1,large,ok
sj20,28,male,6,6,36,36,42,0,product,number,SOA_070,1,221,1,large,ok
sj20,28,male,5,5,30,25,22,0,not_product,number,SOA_070,1,389,1,small,ok
sj20,28,male,5,6,30,30,-1,0,product,letter,SOA_120,1,381,1,small,ok
sj20,28,male,3,7,23,21,18,0,not_product,number,SOA_070,1,277,1,small,ok
sj20,28,male,6,6,36,36,-1,0,product,letter,SOA_070,1,459,1,large,ok
sj20,28,male,5,6,30,30,24,0,product,number,SOA_120,1,264,2,small,ok
sj20,28,male,6,7,42,42,-1,0,product,letter,SOA_070,1,360,2,large,ok
sj20,28,male,5,8,40,40,33,0,product,number,SOA_170,1,308,2,large,ok
sj20,28,male,4,4,23,16,12,0,not_product,number,SOA_170,1,284,2,small,ok
sj20,28,male,6,7,42,42,47,0,product,number,SOA_170,1,360,2,large,ok
sj20,28,male,5,7,35,35,40,0,product,number,SOA_120,1,309,2,large,ok
sj20,28,male,4,7,26,28,34,0,not_product,number,SOA_070,1,237,2,small,ok
sj20,28,male,3,6,18,18,-1,0,product,letter,SOA_120,0,347,2,small,ok
sj20,28,male,4,8,28,32,-1,0,not_product,letter,SOA_120,1,299,2,large,ok
sj20,28,male,4,4,13,16,12,0,not_product,number,SOA_120,1,339,2,small,ok
sj20,28,male,5,7,41,35,-1,0,not_product,letter,SOA_070,1,227,2,large,ok
sj20,28,male,5,7,35,35,-1,0,product,letter,SOA_170,1,315,2,large,ok
sj20,28,male,3,7,23,21,24,0,not_product,number,SOA_120,1,282,2,small,ok
sj20,28,male,4,5,17,20,-1,0,not_product,letter,SOA_170,1,262,2,small,ok
sj20,28,male,4,8,32,32,-1,0,product,letter,SOA_170,1,374,2,large,ok
sj20,28,male,5,5,25,25,34,0,product,number,SOA_170,1,328,2,small,ok
sj20,28,male,3,6,15,18,21,0,not_product,number,SOA_070,1,173,2,small,ok
sj20,28,male,5,8,40,40,-1,0,product,letter,SOA_120,1,215,2,large,ok
sj20,28,male,4,7,28,28,-1,0,product,letter,SOA_070,1,345,2,small,ok
sj20,28,male,4,5,20,20,-1,0,product,letter,SOA_070,1,280,2,small,ok
sj20,28,male,4,4,16,16,-1,0,product,letter,SOA_170,1,357,2,small,ok
sj20,28,male,7,7,49,49,56,0,product,number,SOA_170,1,395,2,large,ok
sj20,28,male,6,8,48,48,-1,0,product,letter,SOA_120,1,297,2,large,ok
sj20,28,male,5,6,36,30,-1,0,not_product,letter,SOA_170,1,331,2,small,ok
sj20,28,male,6,8,53,48,-1,0,not_product,letter,SOA_070,1,310,2,large,ok
sj20,28,male,5,5,20,25,34,0,not_product,number,SOA_120,1,339,2,small,ok
sj20,28,male,6,8,42,48,43,0,not_product,number,SOA_120,1,596,2,large,ok
sj20,28,male,4,8,32,32,29,0,product,number,SOA_120,1,298,2,large,ok
sj20,28,male,4,5,20,20,16,0,product,number,SOA_120,1,236,2,small,ok
sj20,28,male,4,8,28,32,36,0,not_product,number,SOA_070,1,298,2,large,ok
sj20,28,male,4,7,28,28,-1,0,product,letter,SOA_120,1,236,2,small,ok
sj20,28,male,6,6,42,36,-1,0,not_product,letter,SOA_170,1,378,2,large,ok
sj20,28,male,5,5,25,25,22,0,product,number,SOA_070,1,269,2,small,ok
sj20,28,male,7,7,49,49,-1,0,product,letter,SOA_170,1,301,2,large,ok
sj20,28,male,5,6,30,30,-1,0,product,letter,SOA_170,1,357,2,small,ok
sj20,28,male,6,8,43,48,-1,0,not_product,letter,SOA_170,1,395,2,large,ok
sj20,28,male,6,6,36,36,-1,0,product,letter,SOA_170,1,425,2,large,ok
sj20,28,male,5,5,25,25,-1,0,product,letter,SOA_170,1,329,2,small,ok
sj20,28,male,3,7,19,21,-1,0,not_product,letter,SOA_070,1,227,2,small,ok
sj20,28,male,5,6,38,30,24,0,not_product,number,SOA_120,1,363,2,small,ok
sj20,28,male,5,5,25,25,-1,0,product,letter,SOA_070,1,344,2,small,ok
sj20,28,male,5,7,35,35,-1,0,product,letter,SOA_070,1,216,2,large,ok
sj20,28,male,4,4,16,16,12,0,product,number,SOA_170,1,394,2,small,ok
sj20,28,male,3,5,15,15,-1,0,product,letter,SOA_170,1,392,2,small,ok
sj20,28,male,6,8,54,48,53,0,not_product,number,SOA_170,1,486,2,large,ok
sj20,28,male,6,7,36,42,47,0,not_product,number,SOA_170,1,331,2,large,ok
sj20,28,male,6,6,30,36,42,0,not_product,number,SOA_070,1,213,2,large,ok
sj20,28,male,4,8,36,32,29,0,not_product,number,SOA_120,1,311,2,large,ok
sj20,28,male,4,5,16,20,-1,0,not_product,letter,SOA_070,1,213,2,small,ok
sj20,28,male,7,7,42,49,52,0,not_product,number,SOA_120,1,279,2,large,ok
sj20,28,male,5,5,25,25,-1,0,product,letter,SOA_120,1,324,2,small,ok
sj20,28,male,6,8,48,48,53,0,product,number,SOA_170,1,327,2,large,ok
sj20,28,male,4,5,16,20,23,0,not_product,number,SOA_170,1,380,2,small,ok
sj20,28,male,3,5,15,15,20,0,product,number,SOA_070,1,404,2,small,ok
sj20,28,male,4,5,17,20,24,0,not_product,number,SOA_070,1,328,2,small,ok
sj20,28,male,4,8,29,32,-1,0,not_product,letter,SOA_070,1,220,2,large,ok
sj20,28,male,7,7,52,49,-1,0,not_product,letter,SOA_170,1,388,2,large,ok
sj20,28,male,5,7,40,35,-1,0,not_product,letter,SOA_170,1,444,2,large,ok
sj20,28,male,6,8,48,48,-1,0,product,letter,SOA_170,1,393,2,large,ok
sj20,28,male,6,7,36,42,-1,0,not_product,letter,SOA_070,1,167,2,large,ok
sj20,28,male,5,6,30,30,-1,0,product,letter,SOA_070,1,203,2,small,ok
sj20,28,male,4,5,20,20,-1,0,product,letter,SOA_120,1,311,2,small,ok
sj20,28,male,4,8,32,32,28,0,product,number,SOA_170,1,421,2,large,ok
sj20,28,male,3,5,15,15,-1,0,product,letter,SOA_070,1,309,2,small,ok
sj20,28,male,4,5,20,20,24,0,product,number,SOA_070,1,211,2,small,ok
sj20,28,male,7,7,49,49,52,0,product,number,SOA_120,1,245,2,large,ok
sj20,28,male,6,6,36,36,42,0,product,number,SOA_120,1,378,2,large,ok
sj20,28,male,4,4,16,16,-1,0,product,letter,SOA_070,1,316,2,small,ok
sj20,28,male,6,7,42,42,-1,0,product,letter,SOA_170,1,410,2,large,ok
sj20,28,male,7,7,46,49,-1,0,not_product,letter,SOA_120,1,324,2,large,ok
sj20,28,male,5,7,35,35,40,0,product,number,SOA_070,1,360,2,large,ok
sj20,28,male,5,7,41,35,40,0,not_product,number,SOA_120,1,372,2,large,ok
sj20,28,male,3,7,21,21,18,0,product,number,SOA_170,1,359,2,small,ok
sj20,28,male,4,4,16,16,12,0,product,number,SOA_120,1,285,2,small,ok
sj20,28,male,3,5,10,15,23,0,not_product,number,SOA_120,1,377,2,small,ok
sj20,28,male,3,7,21,21,-1,0,product,letter,SOA_070,1,283,2,small,ok
sj20,28,male,6,6,36,36,41,0,product,number,SOA_170,1,423,2,large,ok
sj20,28,male,5,7,35,35,-1,0,product,letter,SOA_120,1,280,2,large,ok
sj20,28,male,3,5,23,15,-1,0,not_product,letter,SOA_070,1,291,2,small,ok
sj20,28,male,4,4,20,16,-1,0,not_product,letter,SOA_120,1,309,2,small,ok
sj20,28,male,6,6,31,36,-1,0,not_product,letter,SOA_070,1,260,2,large,ok
sj20,28,male,5,7,30,35,31,0,not_product,number,SOA_170,1,388,2,large,ok
sj20,28,male,6,6,30,36,41,0,not_product,number,SOA_170,1,444,2,large,ok
sj20,28,male,4,4,20,16,-1,0,not_product,letter,SOA_170,1,328,2,small,ok
sj20,28,male,5,8,48,40,-1,0,not_product,letter,SOA_120,1,349,2,large,ok
sj20,28,male,3,7,19,21,-1,0,not_product,letter,SOA_120,1,236,2,small,ok
sj20,28,male,3,6,18,18,-1,0,product,letter,SOA_070,1,331,2,small,ok
sj20,28,male,5,5,22,25,34,0,not_product,number,SOA_170,1,341,2,small,ok
sj20,28,male,3,6,15,18,-1,0,not_product,letter,SOA_170,1,341,2,small,ok
sj20,28,male,6,7,42,42,37,0,product,number,SOA_070,1,277,2,large,ok
sj21,29,female,7,7,56,49,-1,0,not_product,letter,SOA_120,1,582,1,large,ok
sj21,29,female,6,8,43,48,42,0,not_product,number,SOA_170,1,614,1,large,ok
sj21,29,female,4,5,20,20,-1,0,product,letter,SOA_170,1,824,1,small,ok
sj21,29,female,5,7,35,35,40,0,product,number,SOA_120,0,744,1,large,ok
sj21,29,female,5,5,20,25,-1,0,not_product,letter,SOA_170,1,1145,1,small,ok
sj21,29,female,6,7,42,42,-1,0,product,letter,SOA_070,1,665,1,large,ok
sj21,29,female,6,6,36,36,41,0,product,number,SOA_120,1,617,1,large,ok
sj21,29,female,4,7,28,28,-1,0,product,letter,SOA_120,1,827,1,small,ok
sj21,29,female,5,8,47,40,48,0,not_product,number,SOA_070,1,763,1,large,ok
sj21,29,female,4,4,16,16,-1,0,product,letter,SOA_070,1,1592,1,small,ok
sj21,29,female,3,5,20,15,-1,0,not_product,letter,SOA_170,1,998,1,small,ok
sj21,29,female,6,6,36,36,-1,0,product,letter,SOA_170,0,956,1,large,ok
sj21,29,female,4,4,16,16,-1,0,product,letter,SOA_120,1,826,1,small,ok
sj21,29,female,4,4,12,16,-1,0,not_product,letter,SOA_120,1,666,1,small,ok
sj21,29,female,6,8,54,48,43,0,not_product,number,SOA_070,1,538,1,large,ok
sj21,29,female,6,8,53,48,-1,0,not_product,letter,SOA_070,1,957,1,large,ok
sj21,29,female,7,7,52,49,-1,0,not_product,letter,SOA_070,1,699,1,large,ok
sj21,29,female,5,6,30,30,24,0,product,number,SOA_070,1,493,1,small,ok
sj21,29,female,4,8,32,32,-1,0,product,letter,SOA_170,1,983,1,large,ok
sj21,29,female,6,6,36,36,31,0,product,number,SOA_170,1,775,1,large,ok
sj21,29,female,4,5,20,20,24,0,product,number,SOA_120,1,858,1,small,ok
sj21,29,female,5,7,41,35,40,0,not_product,number,SOA_120,1,556,1,large,ok
sj21,29,female,5,6,30,30,-1,0,product,letter,SOA_070,1,522,1,small,ok
sj21,29,female,3,5,15,15,23,0,product,number,SOA_070,1,518,1,small,ok
sj21,29,female,3,6,18,18,17,0,product,number,SOA_170,0,1020,1,small,ok
sj21,29,female,5,5,25,25,30,0,product,number,SOA_070,1,516,1,small,ok
sj21,29,female,4,4,13,16,20,0,not_product,number,SOA_070,1,698,1,small,ok
sj21,29,female,4,4,23,16,-1,0,not_product,letter,SOA_170,1,669,1,small,ok
sj21,29,female,3,6,15,18,17,0,not_product,number,SOA_170,1,749,1,small,ok
sj21,29,female,3,7,18,21,24,0,not_product,number,SOA_120,1,515,1,small,ok
sj21,29,female,4,8,28,32,-1,0,not_product,letter,SOA_170,1,1065,1,large,ok
sj21,29,female,4,5,20,20,-1,0,product,letter,SOA_070,1,649,1,small,ok
sj21,29,female,3,7,21,21,-1,0,product,letter,SOA_120,1,804,1,small,ok
sj21,29,female,5,8,47,40,33,0,not_product,number,SOA_170,1,664,1,large,ok
sj21,29,female,3,6,21,18,-1,0,not_product,letter,SOA_170,1,664,1,small,ok
sj21,29,female,4,7,28,28,24,0,product,number,SOA_070,0,1144,1,small,ok
sj21,29,female,5,7,35,35,-1,0,product,letter,SOA_120,1,1064,1,large,ok
sj21,29,female,3,5,15,15,-1,0,product,letter,SOA_120,1,953,1,small,ok
sj21,29,female,6,7,42,42,-1,0,product,letter,SOA_170,1,1095,1,large,ok
sj21,29,female,6,6,31,36,-1,0,not_product,letter,SOA_120,1,858,1,large,ok
sj21,29,female,5,8,32,40,47,0,not_product,number,SOA_120,1,491,1,large,ok
sj21,29,female,6,7,47,42,37,0,not_product,number,SOA_070,1,597,1,large,ok
sj21,29,female,4,8,28,32,-1,0,not_product,letter,SOA_120,0,779,1,large,ok
sj21,29,female,4,5,17,20,-1,0,not_product,letter,SOA_120,1,595,1,small,ok
sj21,29,female,5,5,25,25,-1,0,product,letter,SOA_170,1,1018,1,small,ok
sj21,29,female,4,7,34,28,-1,0,not_product,letter,SOA_070,1,700,1,small,ok
sj21,29,female,6,6,30,36,41,0,not_product,number,SOA_120,1,804,1,large,ok
sj21,29,female,6,6,36,36,-1,0,product,letter,SOA_120,1,456,1,large,ok
sj21,29,female,3,7,19,21,-1,0,not_product,letter,SOA_120,0,858,1,small,ok
sj21,29,female,5,6,30,30,-1,0,product,letter,SOA_120,1,451,1,small,ok
sj21,29,female,6,7,36,42,-1,0,not_product,letter,SOA_170,1,869,1,large,ok
sj21,29,female,3,6,18,18,17,0,product,number,SOA_070,1,867,1,small,ok
sj21,29,female,6,6,41,36,30,0,not_product,number,SOA_070,1,507,1,large,ok
sj21,29,female,5,7,35,35,40,0,product,number,SOA_070,1,411,1,large,ok
sj21,29,female,6,7,37,42,48,0,not_product,number,SOA_120,1,406,1,large,ok
sj21,29,female,5,6,22,30,38,0,not_product,number,SOA_120,1,442,1,small,ok
sj21,29,female,5,5,25,25,34,0,product,number,SOA_120,1,486,1,small,ok
sj21,29,female,5,7,41,35,-1,0,not_product,letter,SOA_170,1,458,1,large,ok
sj21,29,female,6,8,48,48,-1,0,product,letter,SOA_170,1,652,1,large,ok
sj21,29,female,6,6,42,36,-1,0,not_product,letter,SOA_170,1,742,1,large,ok
sj21,29,female,7,7,49,49,-1,0,product,letter,SOA_070,1,534,1,large,ok
sj21,29,female,4,4,23,16,13,0,not_product,number,SOA_120,1,680,1,small,ok
