sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,SOA,acc,RT,block,problem_size,timing
sj13,39,male,5,5,20,25,-1,0,not_product,letter,SOA_220,1,25,2,small,ok
sj13,39,male,6,7,48,42,-1,0,not_product,letter,SOA_170,1,9,2,large,ok
sj13,39,male,6,8,48,48,43,0,product,number,SOA_050,0,0,2,large,ok
sj13,39,male,7,7,52,49,42,0,not_product,number,SOA_050,0,55,2,large,ok
sj13,39,male,4,4,13,16,-1,0,not_product,letter,SOA_220,1,0,2,small,ok
sj13,39,male,5,8,48,40,-1,0,not_product,letter,SOA_050,1,78,2,large,ok
sj13,39,male,5,5,25,25,-1,0,product,letter,SOA_220,1,44,2,small,ok
sj13,39,male,6,6,36,36,-1,0,product,letter,SOA_050,1,0,2,large,ok
sj13,39,male,4,4,13,16,-1,0,not_product,letter,SOA_050,1,61,2,small,ok
sj13,39,male,3,7,24,21,-1,0,not_product,letter,SOA_050,1,21,2,small,ok
sj13,39,male,7,7,49,49,52,0,product,number,SOA_170,0,20,2,large,ok
sj13,39,male,3,6,15,18,17,0,not_product,number,SOA_220,0,4,2,small,ok
sj13,39,male,4,5,23,20,17,0,not_product,number,SOA_050,0,0,2,small,ok
sj13,39,male,7,7,42,49,-1,0,not_product,letter,SOA_170,1,29,2,large,ok
sj13,39,male,6,7,37,42,48,0,not_product,number,SOA_220,0,0,2,large,ok
sj13,39,male,3,5,15,15,-1,0,product,letter,SOA_220,1,55,2,small,ok
sj13,39,male,5,5,25,25,30,0,product,number,SOA_220,0,0,2,small,ok
sj13,39,male,6,7,47,42,-1,0,not_product,letter,SOA_220,1,190,2,large,ok
sj13,39,male,5,6,24,30,-1,0,not_product,letter,SOA_050,1,20,2,small,ok
sj13,39,male,4,5,24,20,17,0,not_product,number,SOA_220,0,36,2,small,ok
sj13,39,male,3,5,11,15,-1,0,not_product,letter,SOA_220,1,0,2,small,ok
sj13,39,male,4,5,20,20,-1,0,product,letter,SOA_050,1,94,2,small,ok
sj13,39,male,3,7,21,21,-1,0,product,letter,SOA_170,1,0,2,small,ok
sj13,39,male,4,7,24,28,32,0,not_product,number,SOA_050,0,0,2,small,ok
sj13,39,male,5,7,35,35,40,0,product,number,SOA_050,0,0,2,large,ok
sj13,39,male,6,6,31,36,30,0,not_product,number,SOA_170,0,0,2,large,ok
sj13,39,male,6,7,42,42,37,0,product,number,SOA_050,0,0,2,large,ok
sj13,39,male,6,7,42,42,48,0,product,number,SOA_220,0,45,2,large,ok
sj13,39,male,4,5,24,20,-1,0,not_product,letter,SOA_170,1,0,2,small,ok
sj13,39,male,4,5,20,20,17,0,product,number,SOA_220,0,0,2,small,ok
sj13,39,male,4,8,32,32,29,0,product,number,SOA_170,0,0,2,large,ok
sj13,39,male,4,7,26,28,34,0,not_product,number,SOA_170,0,0,2,small,ok
sj13,39,male,5,7,31,35,40,0,not_product,number,SOA_220,0,0,2,large,ok
sj13,39,male,6,6,36,36,31,0,product,number,SOA_220,0,0,2,large,ok
sj13,39,male,6,6,42,36,-1,0,not_product,letter,SOA_050,1,81,2,large,ok
sj13,39,male,3,6,15,18,-1,0,not_product,letter,SOA_050,1,0,2,small,ok
sj13,39,male,4,7,28,28,32,0,product,number,SOA_050,0,0,2,small,ok
sj13,39,male,3,5,11,15,23,0,not_product,number,SOA_050,0,0,2,small,ok
sj13,39,male,5,6,30,30,22,0,product,number,SOA_170,0,0,2,small,ok
sj13,39,male,4,8,28,32,29,0,not_product,number,SOA_170,0,0,2,large,ok
sj14,34,male,7,7,46,49,52,0,not_product,number,SOA_220,0,984,1,large,ok
sj14,34,male,6,6,30,36,41,0,not_product,number,SOA_170,0,776,1,large,ok
sj14,34,male,5,8,48,40,47,0,not_product,number,SOA_170,0,666,1,large,ok
sj14,34,male,5,7,35,35,-1,0,product,letter,SOA_170,1,538,1,large,ok
sj14,34,male,5,7,31,35,-1,0,not_product,letter,SOA_170,1,428,1,large,ok
sj14,34,male,6,7,42,42,-1,0,product,letter,SOA_170,1,332,1,large,ok
sj14,34,male,4,8,28,32,-1,0,not_product,letter,SOA_170,1,438,1,large,ok
sj14,34,male,6,6,30,36,31,0,not_product,number,SOA_220,0,349,1,large,ok
sj14,34,male,4,7,28,28,32,0,product,number,SOA_170,0,125,1,small,ok
sj14,34,male,6,8,54,48,42,0,not_product,number,SOA_220,0,345,1,large,ok
sj14,34,male,5,6,30,30,-1,0,product,letter,SOA_170,1,313,1,small,ok
sj14,34,male,4,8,32,32,36,0,product,number,SOA_170,0,248,1,large,ok
sj14,34,male,4,8,32,32,-1,0,product,letter,SOA_170,1,267,1,large,ok
sj14,34,male,3,7,23,21,-1,0,not_product,letter,SOA_220,1,203,1,small,ok
sj14,34,male,5,7,30,35,-1,0,not_product,letter,SOA_220,1,136,1,large,ok
sj14,34,male,6,6,36,36,-1,0,product,letter,SOA_220,1,250,1,large,ok
sj14,34,male,3,6,18,18,23,0,product,number,SOA_220,0,84,1,small,ok
sj14,34,male,3,6,15,18,21,0,not_product,number,SOA_050,0,184,1,small,ok
sj14,34,male,7,7,49,49,56,0,product,number,SOA_050,0,40,1,large,ok
sj14,34,male,4,7,28,28,-1,0,product,letter,SOA_220,1,148,1,small,ok
sj14,34,male,4,8,32,32,37,0,product,number,SOA_220,0,125,1,large,ok
sj14,34,male,5,6,30,30,38,0,product,number,SOA_170,0,89,1,small,ok
sj14,34,male,3,6,23,18,15,0,not_product,number,SOA_170,0,77,1,small,ok
sj14,34,male,6,8,48,48,-1,0,product,letter,SOA_170,1,107,1,large,ok
sj14,34,male,4,5,20,20,-1,0,product,letter,SOA_050,1,75,1,small,ok
sj14,34,male,5,7,35,35,41,0,product,number,SOA_220,0,41,1,large,ok
sj14,34,male,5,5,25,25,22,0,product,number,SOA_170,0,85,1,small,ok
sj14,34,male,3,6,18,18,-1,0,product,letter,SOA_220,1,202,1,small,ok
sj14,34,male,3,7,23,21,-1,0,not_product,letter,SOA_170,1,38,1,small,ok
sj14,34,male,6,7,47,42,-1,0,not_product,letter,SOA_170,1,156,1,large,ok
sj14,34,male,5,5,25,25,34,0,product,number,SOA_050,0,58,1,small,ok
sj14,34,male,6,6,36,36,31,0,product,number,SOA_220,0,0,1,large,ok
sj14,34,male,4,5,20,20,24,0,product,number,SOA_220,0,96,1,small,ok
sj14,34,male,7,7,49,49,46,0,product,number,SOA_170,0,122,1,large,ok
sj14,34,male,6,8,48,48,54,0,product,number,SOA_170,0,199,1,large,ok
sj14,34,male,4,7,24,28,-1,0,not_product,letter,SOA_220,1,93,1,small,ok
sj14,34,male,7,7,49,49,-1,0,product,letter,SOA_170,1,38,1,large,ok
sj14,34,male,7,7,49,49,52,0,product,number,SOA_220,0,45,1,large,ok
sj14,34,male,4,8,32,32,-1,0,product,letter,SOA_220,1,89,1,large,ok
sj14,34,male,6,6,42,36,-1,0,not_product,letter,SOA_220,1,0,1,large,ok
sj14,34,male,5,8,32,40,-1,0,not_product,letter,SOA_170,1,65,1,large,ok
sj14,34,male,4,7,24,28,26,0,not_product,number,SOA_050,0,9,1,small,ok
sj14,34,male,7,7,42,49,-1,0,not_product,letter,SOA_220,1,36,1,large,ok
sj14,34,male,6,7,47,42,36,0,not_product,number,SOA_220,0,NA,1,large,ok
sj14,34,male,6,7,37,42,-1,0,not_product,letter,SOA_050,1,110,1,large,ok
sj14,34,male,6,8,54,48,43,0,not_product,number,SOA_050,0,84,1,large,ok
sj14,34,male,4,4,13,16,12,0,not_product,number,SOA_170,0,72,1,small,ok
sj14,34,male,5,5,34,25,20,0,not_product,number,SOA_220,0,311,1,small,ok
sj14,34,male,4,7,28,28,-1,0,product,letter,SOA_050,1,244,1,small,ok
sj14,34,male,4,8,36,32,-1,0,not_product,letter,SOA_220,1,248,1,large,ok
sj14,34,male,3,7,21,21,-1,0,product,letter,SOA_220,1,365,1,small,ok
sj14,34,male,5,8,40,40,-1,0,product,letter,SOA_220,1,137,1,large,ok
sj14,34,male,4,5,17,20,24,0,not_product,number,SOA_170,0,59,1,small,ok
sj14,34,male,3,6,18,18,21,0,product,number,SOA_050,0,83,1,small,ok
sj14,34,male,6,6,30,36,-1,0,not_product,letter,SOA_050,1,407,1,large,ok
sj14,34,male,5,6,30,30,24,0,product,number,SOA_220,0,347,1,small,ok
sj14,34,male,5,7,35,35,31,0,product,number,SOA_050,0,443,1,large,ok
sj14,34,male,4,5,16,20,-1,0,not_product,letter,SOA_050,1,232,1,small,ok
sj14,34,male,6,6,41,36,42,0,not_product,number,SOA_050,0,214,1,large,ok
sj14,34,male,7,7,49,49,-1,0,product,letter,SOA_050,1,168,1,large,ok
sj14,34,male,3,5,20,15,-1,0,not_product,letter,SOA_220,1,108,1,small,ok
sj14,34,male,5,5,30,25,22,0,not_product,number,SOA_170,0,365,1,small,ok
sj14,34,male,6,7,42,42,37,0,product,number,SOA_170,0,184,1,large,ok
sj14,34,male,5,6,22,30,-1,0,not_product,letter,SOA_050,1,24,1,small,ok
sj14,34,male,4,8,32,32,-1,0,product,letter,SOA_050,1,153,1,large,ok
sj14,34,male,3,5,20,15,-1,0,not_product,letter,SOA_050,1,103,1,small,ok
sj14,34,male,4,7,28,28,-1,0,product,letter,SOA_170,1,1031,1,small,ok
sj14,34,male,6,7,42,42,36,0,product,number,SOA_050,0,421,1,large,ok
sj14,34,male,4,8,28,32,37,0,not_product,number,SOA_220,0,486,1,large,ok
sj14,34,male,4,5,20,20,-1,0,product,letter,SOA_170,1,409,1,small,ok
sj14,34,male,5,8,33,40,47,0,not_product,number,SOA_220,0,355,1,large,ok
sj14,34,male,7,7,52,49,-1,0,not_product,letter,SOA_170,1,570,1,large,ok
sj14,34,male,5,6,22,30,-1,0,not_product,letter,SOA_170,1,276,1,small,ok
sj14,34,male,6,8,53,48,-1,0,not_product,letter,SOA_050,1,234,1,large,ok
sj14,34,male,6,6,42,36,-1,0,not_product,letter,SOA_170,1,184,1,large,ok
sj14,34,male,3,7,21,21,19,0,product,number,SOA_170,0,105,1,small,ok
sj14,34,male,5,5,22,25,-1,0,not_product,letter,SOA_220,1,104,1,small,ok
sj14,34,male,3,7,21,21,-1,0,product,letter,SOA_050,1,89,1,small,ok
sj14,34,male,3,7,21,21,24,0,product,number,SOA_220,0,173,1,small,ok
sj14,34,male,5,6,22,30,-1,0,not_product,letter,SOA_220,1,375,1,small,ok
sj14,34,male,5,7,30,35,-1,0,not_product,letter,SOA_050,1,249,1,large,ok
sj14,34,male,5,6,30,30,-1,0,product,letter,SOA_050,1,739,1,small,ok
sj14,34,male,4,4,12,16,13,0,not_product,number,SOA_050,0,803,1,small,ok
sj14,34,male,4,4,16,16,20,0,product,number,SOA_220,0,728,1,small,ok
sj14,34,male,6,6,36,36,-1,0,product,letter,SOA_050,1,476,1,large,ok
sj14,34,male,4,4,16,16,-1,0,product,letter,SOA_170,1,298,1,small,ok
sj14,34,male,4,7,34,28,-1,0,not_product,letter,SOA_050,1,492,1,small,ok
sj14,34,male,3,5,15,15,11,0,product,number,SOA_220,0,471,1,small,ok
sj14,34,male,6,8,43,48,54,0,not_product,number,SOA_170,0,516,1,large,ok
sj14,34,male,4,5,17,20,-1,0,not_product,letter,SOA_220,1,474,1,small,ok
sj14,34,male,5,7,40,35,31,0,not_product,number,SOA_050,0,874,2,large,ok
sj14,34,male,4,4,16,16,-1,0,product,letter,SOA_050,1,792,2,small,ok
sj14,34,male,6,8,42,48,-1,0,not_product,letter,SOA_170,1,598,2,large,ok
sj14,34,male,4,4,16,16,12,0,product,number,SOA_170,0,604,2,small,ok
sj14,34,male,4,5,20,20,-1,0,product,letter,SOA_220,1,361,2,small,ok
sj14,34,male,4,7,24,28,-1,0,not_product,letter,SOA_170,1,260,2,small,ok
sj14,34,male,5,8,47,40,33,0,not_product,number,SOA_050,0,229,2,large,ok
sj14,34,male,5,7,35,35,-1,0,product,letter,SOA_050,1,125,2,large,ok
sj14,34,male,7,7,46,49,-1,0,not_product,letter,SOA_050,1,361,2,large,ok
sj14,34,male,5,5,25,25,-1,0,product,letter,SOA_220,1,277,2,small,ok
sj14,34,male,3,5,15,15,-1,0,product,letter,SOA_220,1,875,2,small,ok
sj14,34,male,3,6,18,18,15,0,product,number,SOA_170,0,522,2,small,ok
sj14,34,male,4,8,37,32,28,0,not_product,number,SOA_050,0,517,2,large,ok
sj14,34,male,3,6,18,18,-1,0,product,letter,SOA_170,1,380,2,small,ok
sj14,34,male,4,4,16,16,-1,0,product,letter,SOA_220,1,484,2,small,ok
sj14,34,male,4,7,28,28,26,0,product,number,SOA_050,0,152,2,small,ok
sj14,34,male,5,8,40,40,33,0,product,number,SOA_050,0,470,2,large,ok
sj14,34,male,3,6,21,18,-1,0,not_product,letter,SOA_170,1,341,2,small,ok
sj14,34,male,6,8,48,48,-1,0,product,letter,SOA_050,1,500,2,large,ok
sj14,34,male,6,8,48,48,42,0,product,number,SOA_220,0,564,2,large,ok
sj14,34,male,3,5,15,15,23,0,product,number,SOA_050,0,617,2,small,ok
sj14,34,male,4,7,26,28,32,0,not_product,number,SOA_170,0,795,2,small,ok
sj14,34,male,5,6,38,30,24,0,not_product,number,SOA_050,0,713,2,small,ok
sj14,34,male,4,4,23,16,20,0,not_product,number,SOA_220,0,823,2,small,ok
sj14,34,male,7,7,49,49,-1,0,product,letter,SOA_220,1,807,2,large,ok
sj14,34,male,5,7,41,35,30,0,not_product,number,SOA_170,0,492,2,large,ok
sj14,34,male,4,5,16,20,24,0,not_product,number,SOA_220,0,342,2,small,ok
sj14,34,male,6,6,36,36,42,0,product,number,SOA_050,0,534,2,large,ok
sj14,34,male,3,5,15,15,10,0,product,number,SOA_170,0,728,2,small,ok
sj14,34,male,4,7,28,28,32,0,product,number,SOA_220,0,844,2,small,ok
sj14,34,male,4,5,20,20,24,0,product,number,SOA_170,0,553,2,small,ok
sj14,34,male,5,8,40,40,47,0,product,number,SOA_170,0,519,2,large,ok
sj14,34,male,6,6,36,36,41,0,product,number,SOA_170,0,573,2,large,ok
sj14,34,male,5,8,40,40,-1,0,product,letter,SOA_050,1,519,2,large,ok
sj14,34,male,4,8,29,32,36,0,not_product,number,SOA_170,0,643,2,large,ok
sj14,34,male,5,5,20,25,-1,0,not_product,letter,SOA_170,1,759,2,small,ok
sj14,34,male,4,7,34,28,32,0,not_product,number,SOA_220,0,515,2,small,ok
sj14,34,male,4,5,16,20,-1,0,not_product,letter,SOA_170,1,570,2,small,ok
sj14,34,male,6,7,42,42,36,0,product,number,SOA_220,0,516,2,large,ok
sj14,34,male,3,7,18,21,-1,0,not_product,letter,SOA_050,1,1050,2,small,ok
sj14,34,male,3,5,15,15,-1,0,product,letter,SOA_050,1,548,2,small,ok
sj14,34,male,6,7,36,42,37,0,not_product,number,SOA_170,0,684,2,large,ok
sj14,34,male,6,7,42,42,-1,0,product,letter,SOA_050,1,713,2,large,ok
sj14,34,male,6,8,48,48,43,0,product,number,SOA_050,0,1159,2,large,ok
sj14,34,male,3,6,21,18,-1,0,not_product,letter,SOA_220,1,1171,2,small,ok
sj14,34,male,3,6,18,18,-1,0,product,letter,SOA_050,1,597,2,small,ok
sj14,34,male,4,5,24,20,23,0,not_product,number,SOA_050,0,427,2,small,ok
sj14,34,male,5,8,40,40,47,0,product,number,SOA_220,0,523,2,large,ok
sj14,34,male,5,6,30,30,24,0,product,number,SOA_050,0,584,2,small,ok
sj14,34,male,6,7,37,42,-1,0,not_product,letter,SOA_220,1,472,2,large,ok
sj14,34,male,5,6,36,30,24,0,not_product,number,SOA_220,0,486,2,small,ok
sj14,34,male,6,6,36,36,-1,0,product,letter,SOA_170,1,426,2,large,ok
sj14,34,male,7,7,42,49,46,0,not_product,number,SOA_170,0,426,2,large,ok
sj14,34,male,3,7,24,21,19,0,not_product,number,SOA_050,0,538,2,small,ok
sj14,34,male,4,5,20,20,23,0,product,number,SOA_050,0,652,2,small,ok
sj14,34,male,5,7,35,35,30,0,product,number,SOA_170,0,839,2,large,ok
sj14,34,male,3,5,15,15,-1,0,product,letter,SOA_170,1,733,2,small,ok
sj14,34,male,4,8,29,32,-1,0,not_product,letter,SOA_050,1,807,2,large,ok
sj14,34,male,6,8,48,48,-1,0,product,letter,SOA_220,1,619,2,large,ok
sj14,34,male,5,7,35,35,-1,0,product,letter,SOA_220,1,931,2,large,ok
sj14,34,male,5,8,32,40,-1,0,not_product,letter,SOA_050,1,582,2,large,ok
sj14,34,male,5,5,20,25,34,0,not_product,number,SOA_050,0,518,2,small,ok
sj14,34,male,3,5,10,15,23,0,not_product,number,SOA_050,0,620,2,small,ok
sj14,34,male,3,6,23,18,-1,0,not_product,letter,SOA_050,1,932,2,small,ok
sj14,34,male,3,5,23,15,11,0,not_product,number,SOA_220,0,1094,2,small,ok
sj14,34,male,4,8,32,32,28,0,product,number,SOA_050,0,553,2,large,ok
sj14,34,male,3,7,18,21,24,0,not_product,number,SOA_220,0,503,2,small,ok
sj14,34,male,4,4,16,16,13,0,product,number,SOA_050,0,855,2,small,ok
sj14,34,male,4,4,23,16,-1,0,not_product,letter,SOA_170,1,665,2,small,ok
sj14,34,male,5,5,25,25,-1,0,product,letter,SOA_170,1,681,2,small,ok
sj14,34,male,3,5,20,15,10,0,not_product,number,SOA_170,0,869,2,small,ok
sj14,34,male,7,7,42,49,56,0,not_product,number,SOA_050,0,659,2,large,ok
sj14,34,male,5,6,30,30,-1,0,product,letter,SOA_220,1,836,2,small,ok
sj14,34,male,4,4,12,16,-1,0,not_product,letter,SOA_220,1,554,2,small,ok
sj14,34,male,5,5,25,25,-1,0,product,letter,SOA_050,1,776,2,small,ok
sj14,34,male,4,4,23,16,-1,0,not_product,letter,SOA_050,1,458,2,small,ok
sj14,34,male,5,6,24,30,38,0,not_product,number,SOA_170,0,524,2,small,ok
sj14,34,male,3,7,18,21,19,0,not_product,number,SOA_170,0,585,2,small,ok
sj14,34,male,5,5,25,25,20,0,product,number,SOA_220,0,569,2,small,ok
sj14,34,male,3,5,23,15,-1,0,not_product,letter,SOA_170,1,739,2,small,ok
sj14,34,male,6,8,53,48,-1,0,not_product,letter,SOA_220,1,637,2,large,ok
sj14,34,male,3,6,17,18,23,0,not_product,number,SOA_220,0,443,2,small,ok
sj14,34,male,5,7,40,35,41,0,not_product,number,SOA_220,0,423,2,large,ok
sj14,34,male,5,8,32,40,-1,0,not_product,letter,SOA_220,1,695,2,large,ok
sj14,34,male,3,7,21,21,-1,0,product,letter,SOA_170,1,762,2,small,ok
sj14,34,male,5,8,40,40,-1,0,product,letter,SOA_170,1,934,2,large,ok
sj14,34,male,6,7,42,42,-1,0,product,letter,SOA_220,1,648,2,large,ok
sj14,34,male,3,7,21,21,19,0,product,number,SOA_050,0,764,2,small,ok
sj14,34,male,6,7,47,42,36,0,not_product,number,SOA_050,0,648,2,large,ok
sj14,34,male,5,5,22,25,-1,0,not_product,letter,SOA_050,1,1053,2,small,ok
sj15,28,female,4,7,28,28,-1,0,product,letter,SOA_220,1,699,1,small,ok
sj15,28,female,5,8,40,40,32,0,product,number,SOA_220,0,637,1,large,ok
sj15,28,female,5,8,48,40,-1,0,not_product,letter,SOA_220,1,555,1,large,ok
sj15,28,female,4,8,32,32,36,0,product,number,SOA_170,1,537,1,large,ok
sj15,28,female,6,6,31,36,41,0,not_product,number,SOA_050,0,539,1,large,ok
sj15,28,female,5,6,36,30,22,0,not_product,number,SOA_050,1,355,1,small,ok
sj15,28,female,3,6,17,18,21,0,not_product,number,SOA_170,1,585,1,small,ok
sj15,28,female,4,8,32,32,29,0,product,number,SOA_220,1,634,1,large,ok
sj15,28,female,4,8,32,32,-1,0,product,letter,SOA_170,1,680,1,large,ok
sj15,28,female,5,7,35,35,30,0,product,number,SOA_170,0,644,1,large,ok
sj15,28,female,3,7,21,21,24,0,product,number,SOA_170,1,712,1,small,ok
sj15,28,female,3,5,23,15,20,0,not_product,number,SOA_220,0,630,1,small,ok
sj15,28,female,6,7,42,42,48,0,product,number,SOA_170,0,613,1,large,ok
sj15,28,female,3,6,18,18,21,0,product,number,SOA_170,1,615,1,small,ok
sj15,28,female,7,7,49,49,52,0,product,number,SOA_220,0,633,1,large,ok
sj15,28,female,4,4,20,16,13,0,not_product,number,SOA_050,0,359,1,small,ok
sj15,28,female,3,7,19,21,-1,0,not_product,letter,SOA_170,1,643,1,small,ok
sj15,28,female,4,5,20,20,-1,0,product,letter,SOA_170,0,839,1,small,ok
sj15,28,female,4,8,32,32,-1,0,product,letter,SOA_220,1,659,1,large,ok
sj15,28,female,5,7,35,35,-1,0,product,letter,SOA_050,1,1060,1,large,ok
sj15,28,female,5,6,30,30,36,0,product,number,SOA_170,1,500,1,small,ok
sj15,28,female,5,8,47,40,32,0,not_product,number,SOA_220,1,788,1,large,ok
sj15,28,female,4,8,29,32,-1,0,not_product,letter,SOA_170,1,508,1,large,ok
sj15,28,female,4,5,20,20,17,0,product,number,SOA_220,1,540,1,small,ok
sj15,28,female,7,7,49,49,56,0,product,number,SOA_050,0,533,1,large,ok
sj15,28,female,6,7,42,42,-1,0,product,letter,SOA_170,1,663,1,large,ok
sj15,28,female,4,4,12,16,23,0,not_product,number,SOA_220,1,599,1,small,ok
sj15,28,female,4,5,20,20,23,0,product,number,SOA_050,1,525,1,small,ok
sj15,28,female,3,6,15,18,-1,0,not_product,letter,SOA_170,1,793,1,small,ok
sj15,28,female,3,7,23,21,18,0,not_product,number,SOA_050,1,423,1,small,ok
sj15,28,female,4,5,17,20,-1,0,not_product,letter,SOA_050,0,456,1,small,ok
sj15,28,female,3,7,21,21,18,0,product,number,SOA_050,1,394,1,small,ok
sj15,28,female,5,7,35,35,31,0,product,number,SOA_220,0,840,1,large,ok
sj15,28,female,4,4,16,16,-1,0,product,letter,SOA_050,0,436,1,small,ok
sj15,28,female,3,5,10,15,-1,0,not_product,letter,SOA_170,1,794,1,small,ok
sj15,28,female,3,6,18,18,-1,0,product,letter,SOA_050,1,536,1,small,ok
sj15,28,female,4,5,20,20,-1,0,product,letter,SOA_220,1,682,1,small,ok
sj15,28,female,5,6,30,30,-1,0,product,letter,SOA_050,1,599,1,small,ok
sj15,28,female,4,8,36,32,37,0,not_product,number,SOA_050,1,333,1,large,ok
sj15,28,female,4,8,32,32,-1,0,product,letter,SOA_050,1,519,1,large,ok
sj15,28,female,3,7,24,21,-1,0,not_product,letter,SOA_050,0,387,1,small,ok
sj15,28,female,4,7,24,28,-1,0,not_product,letter,SOA_170,1,539,1,small,ok
sj15,28,female,7,7,49,49,-1,0,product,letter,SOA_220,1,548,1,large,ok
sj15,28,female,5,6,36,30,22,0,not_product,number,SOA_220,0,540,1,small,ok
sj15,28,female,5,7,41,35,31,0,not_product,number,SOA_220,0,516,1,large,ok
sj15,28,female,3,6,18,18,-1,0,product,letter,SOA_220,1,522,1,small,ok
sj15,28,female,5,6,30,30,-1,0,product,letter,SOA_220,1,534,1,small,ok
sj15,28,female,6,6,36,36,30,0,product,number,SOA_170,0,569,1,large,ok
sj15,28,female,5,8,40,40,47,0,product,number,SOA_170,0,524,1,large,ok
sj15,28,female,6,8,48,48,43,0,product,number,SOA_050,1,553,1,large,ok
sj15,28,female,3,6,18,18,15,0,product,number,SOA_220,0,567,1,small,ok
sj15,28,female,3,6,23,18,-1,0,not_product,letter,SOA_220,1,491,1,small,ok
sj15,28,female,5,7,40,35,-1,0,not_product,letter,SOA_220,1,549,1,large,ok
sj15,28,female,4,7,24,28,-1,0,not_product,letter,SOA_220,1,579,1,small,ok
sj15,28,female,7,7,46,49,-1,0,not_product,letter,SOA_220,1,532,1,large,ok
sj15,28,female,3,5,10,15,-1,0,not_product,letter,SOA_220,1,502,1,small,ok
sj15,28,female,6,7,48,42,47,0,not_product,number,SOA_220,0,598,1,large,ok
sj15,28,female,6,7,42,42,48,0,product,number,SOA_050,1,412,1,large,ok
sj15,28,female,5,8,40,40,-1,0,product,letter,SOA_220,1,582,1,large,ok
sj15,28,female,3,6,21,18,-1,0,not_product,letter,SOA_050,1,406,1,small,ok
sj15,28,female,6,7,36,42,48,0,not_product,number,SOA_170,1,618,1,large,ok
sj15,28,female,3,5,15,15,23,0,product,number,SOA_170,0,492,1,small,ok
sj15,28,female,4,7,28,28,32,0,product,number,SOA_170,0,663,1,small,ok
sj15,28,female,5,5,25,25,-1,0,product,letter,SOA_050,1,647,1,small,ok
sj15,28,female,7,7,52,49,-1,0,not_product,letter,SOA_050,0,603,1,large,ok
sj15,28,female,4,7,28,28,-1,0,product,letter,SOA_050,1,503,1,small,ok
sj15,28,female,7,7,42,49,46,0,not_product,number,SOA_170,1,775,1,large,ok
sj15,28,female,3,7,21,21,-1,0,product,letter,SOA_050,1,377,1,small,ok
sj15,28,female,4,7,28,28,-1,0,product,letter,SOA_170,1,508,1,small,ok
sj15,28,female,6,8,48,48,43,0,product,number,SOA_220,0,796,1,large,ok
sj15,28,female,5,7,35,35,-1,0,product,letter,SOA_220,1,554,1,large,ok
sj15,28,female,6,8,48,48,-1,0,product,letter,SOA_220,1,520,1,large,ok
sj15,28,female,6,7,42,42,-1,0,product,letter,SOA_220,1,516,1,large,ok
sj15,28,female,5,5,25,25,-1,0,product,letter,SOA_220,1,458,1,small,ok
sj15,28,female,5,5,25,25,30,0,product,number,SOA_170,0,413,1,small,ok
sj15,28,female,5,5,30,25,-1,0,not_product,letter,SOA_050,1,359,1,small,ok
sj15,28,female,6,6,41,36,30,0,not_product,number,SOA_170,0,477,1,large,ok
sj15,28,female,7,7,49,49,46,0,product,number,SOA_170,1,635,1,large,ok
sj15,28,female,7,7,52,49,-1,0,not_product,letter,SOA_170,1,473,1,large,ok
sj15,28,female,5,8,48,40,-1,0,not_product,letter,SOA_050,1,503,1,large,ok
sj15,28,female,4,5,16,20,-1,0,not_product,letter,SOA_170,1,472,1,small,ok
sj15,28,female,6,7,37,42,-1,0,not_product,letter,SOA_050,1,358,1,large,ok
sj15,28,female,7,7,49,49,-1,0,product,letter,SOA_170,1,604,1,large,ok
sj15,28,female,4,5,20,20,24,0,product,number,SOA_170,1,552,1,small,ok
sj15,28,female,3,5,20,15,-1,0,not_product,letter,SOA_050,1,422,1,small,ok
sj15,28,female,6,6,30,36,31,0,not_product,number,SOA_220,0,486,1,large,ok
sj15,28,female,5,7,35,35,31,0,product,number,SOA_050,1,651,1,large,ok
sj15,28,female,6,7,36,42,48,0,not_product,number,SOA_050,1,469,1,large,ok
sj15,28,female,3,5,15,15,-1,0,product,letter,SOA_050,1,445,1,small,ok
sj15,28,female,4,8,37,32,36,0,not_product,number,SOA_170,1,425,1,large,ok
sj15,28,female,5,7,31,35,30,0,not_product,number,SOA_170,1,535,2,large,ok
sj15,28,female,6,8,54,48,43,0,not_product,number,SOA_220,0,682,2,large,ok
sj15,28,female,3,7,23,21,24,0,not_product,number,SOA_170,1,566,2,small,ok
sj15,28,female,3,7,21,21,-1,0,product,letter,SOA_220,1,474,2,small,ok
sj15,28,female,4,7,28,28,26,0,product,number,SOA_220,0,552,2,small,ok
sj15,28,female,4,8,32,32,37,0,product,number,SOA_050,0,326,2,large,ok
sj15,28,female,5,7,35,35,-1,0,product,letter,SOA_170,1,411,2,large,ok
sj15,28,female,3,5,15,15,11,0,product,number,SOA_050,0,437,2,small,ok
sj15,28,female,7,7,56,49,52,0,not_product,number,SOA_220,0,555,2,large,ok
sj15,28,female,5,5,22,25,34,0,not_product,number,SOA_050,1,409,2,small,ok
sj15,28,female,6,6,36,36,31,0,product,number,SOA_220,1,835,2,large,ok
sj15,28,female,5,6,24,30,-1,0,not_product,letter,SOA_220,1,474,2,small,ok
sj15,28,female,5,7,30,35,31,0,not_product,number,SOA_050,1,503,2,large,ok
sj15,28,female,5,6,30,30,-1,0,product,letter,SOA_170,1,488,2,small,ok
